Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
New Nordic Healthbrands,First North,Dagligvaror,Hälsoprodukter,NNH,-0.106628265,0.029678769,13.6814003,0.848605812,3.768655062,-0.035714269,0.005119914,11.94690037,0.581273615,0.772173882,-0.311688347,0.078616352,20.31949043,0.172496602,0.660370588
Nischer,NGM,Finans & Fastighet,Fastighetsbolag,NIS,-0.326666679,0.044994669,-3.239255905,0.37955749,1.611170053,0.002263546,0.006131208,80.68451691,0.312309712,2.056713104,0.050970883,0.034642029,9.620084763,0.465698808,1.621425033
Online Brands Nordic,First North,Sällanköpsvaror,Accessoarer,OBAB,-0.67,0.059523811,-0.851393223,0.158144295,1.598816991,-0.23710907,0.025396831,15.11219025,0.358414292,3.457017899,-0.12790699,0.07333333,9.973403931,0.183109194,0.836874008
OPUS Prodox,Mid Cap,Sällanköpsvaror,Bil & Motor,OPUS,0.225140762,0.076255279,870.666687,0.702711284,1.950703979,-0.552541008,0.021685901,13.30764008,1.191097021,1.833498001,-0.036136675,0.250306702,1.760154009,0.589813292,0.409404993
Saxlund,First North,Industri,Energi & Återvinning,SAXG,4.580357361,0.053670568,-8.389262199,0.762039423,-9.810694695,-0.426229553,0.0145425,1.193317056,0.237159401,0.247662902,-0.501125412,0.131423798,45.83456039,1.93148005,2.730561018
PledPharma,Small Cap,Hälsovård,Biotech,PLED,-0.660999985,0.07553092,-5.698915005,4.239531994,1.429394007,-0.466666641,0.021335859,-0.45428741,0.820912778,-0.091193311,-0.312862816,0.080035572,7.332899094,3.288749933,0.744715095
Precio Fishbone,First North,Informationsteknik,IT-Konsulter,PRCO B,-0.219088917,0.137558699,17.83414078,1.351776958,3.286600113,-0.166666679,0.086206894,-15.15151978,7.118463039,3.525775909,-0.346058273,0.025906739,-214.8264008,0.464010209,0.642229199
Precomp Solutions,First North,Industri,Industrikomponenter,PCOM B,-0.1625,0.067950168,-4.514824867,0.096320502,1.143645048,-0.353984604,0.032436709,-4.734187126,2.455961943,0.446010292,-0.065476189,0.02675159,18.21071053,1.815212965,2.753318071
ENLABS,First North,Sällanköpsvaror,Betting & Casino,NLAB,-0.210631924,0.01881188,9.937496185,2.367172003,2.343565941,-0.150717735,0.026560431,9.354862213,0.91930902,1.685245991,-0.253426647,0.013841799,36.29533005,7.763495922,12.42778969
ScandBook,First North,Sällanköpsvaror,Media & Publicering,SBOK,-0.2173913,0.043689318,8.446738243,0.171723902,0.278909713,1.380952301,0.02180017,277.7778015,3.315303087,1.457805991,0.404729729,0.01635402,55.28461075,11.98583984,40.30459976
ShaMaran,First North,Energi,Olja & Gas - Exploatering,SNM,-0.584615364,0.051612902,-4.679376125,0.861920774,0.42624861,-0.369817619,0.01379881,-4.729897976,1.20907104,6.352163792,-0.410363121,0.117630796,4.263831139,2.183729887,0.357218415
SJR,First North,Industri,Bemanning,SJR B,-0.645275574,0.0235849,10.51832962,0.458392113,3.466641903,-0.5,0.008977416,-0.922509313,0.184013799,2.126544952,0.419913406,0.042536588,11.40711021,1.668015003,1.057518959
Skåne-möllan,First North,Dagligvaror,Livsmedel,SKMO,-0.074074073,0.056578951,34.10874176,2.248338938,3.136137009,0.096525078,0.0252738,-53.08411026,0.612906277,1.224014044,0.167672691,0.041642728,13.27770996,2.745546103,3.323585033
Allgon,First North,Informationsteknik,Kommunikation,ALLG B,0.08115941,0.061849709,9.87425518,0.728856623,1.28046,-0.240196056,0.03225806,16.00688934,0.088423207,0.368923694,-0.167919121,0.064777331,17.82897949,2.058974028,2.944158077
Stille,First North,Hälsovård,Medicinsk Utrustning,STIL,0.441558456,0.045961919,23.42365074,3.420551062,5.201879025,0.133333321,0.02677747,-11.51241016,0.989438415,15.24808979,0.012278224,0.00421159,31.8094902,1.242805004,2.386399984
TagMaster,First North,Informationsteknik,Kommunikation,TAGM B,-0.494915237,0.027180779,-6.978922844,0.667687178,0.881498992,0.654391022,0.149847002,-1.696342945,0.737757027,2.047317982,-0.546815071,0.117317104,-14.37707996,0.168627098,4.827339172
Tethys Oil,Mid Cap,Energi,Olja & Gas - Exploatering,TETY,-0.450364952,0.060126581,4.230892181,1.074552059,0.586472929,0.032966971,0.035555561,6.46937418,1.286455989,0.186521798,-0.07341207,0.004994833,26.47442055,3.061378956,7.93849802
Unlimited Travel Group,First North,Sällanköpsvaror,Resor & Nöjen,UTG,-0.704166641,0.265805206,6.798161983,0.045829911,0.956959307,-0.472035751,0.029385569,8.906882286,1.060289025,2.725307941,-0.293170586,0.069354892,28.14484024,0.805982411,1.260861993
Nordic Flanges,First North,Industri,Industrikomponenter,NFGAB,-0.580769196,0.05821867,-1.724684,0.135650203,0.523914218,-0.396551743,0.022717531,-1.618870974,0.846447289,1.673143983,0.201036034,0.02000958,25.42976952,8.117529869,17.19842911
WeSC,First North,Sällanköpsvaror,Kläder & Skor,WESC,-0.763284988,0.05219985,-0.867256582,0.765964925,-5.988451958,-0.294153633,0.220963192,9.252497673,0.482014,0.840663016,-0.207317066,0.03461539,14.85476971,0.642121911,2.345061064
Westpay,First North,Industri,Säkerhet,WPAY,-0.439140854,0.03521127,-3.35235405,1.251302004,2.368103027,-0.930952377,0.056321149,-0.40989399,8.277140617,0.338209689,-0.010204072,0.085051546,10.72119045,2.446856976,2.315502882
Wise Group,Small Cap,Industri,Bemanning,WISE,-0.635761604,0.063675828,-218.0377045,0.174398303,1.585962057,-0.193899803,0.05699482,4.111111164,1.846902013,0.754304111,0.249070568,0.023809519,19.73567963,0.167254001,1.799970984
ZetaDisplay,Small Cap,Sällanköpsvaror,Marknadsföring,ZETA,-0.240196056,0.031362009,28.1255703,0.94862479,1.573825002,-0.637755165,0.01965812,-2.305195093,0.257423609,0.127524197,-0.312770882,0.043668122,6.802001953,0.916036725,3.816324949
ALM Equtiy,First North,Finans & Fastighet,Fastighetsbolag,ALM,0.608247414,0.106181803,11.39700985,1.884806991,0.957208514,-0.142857075,0.050556979,1.553063035,0.292637587,0.467341006,-0.006217574,0.01372437,21.63451004,1.25386095,4.553256989
Mangold,First North,Finans & Fastighet,Kapitalförvaltning,MANG,0.382113838,0.06666667,34.99554825,2.553911924,3.793457031,-0.292682877,0.01577608,3.460621119,0.110603102,0.300287485,-0.057286434,0.02601279,20.94535065,3.109400988,7.723164082
Platzer,Mid Cap,Finans & Fastighet,Fastighetsbolag,PLAZ B,-0.144638386,0.0571066,5.631443977,7.319815159,0.961602688,-0.15289259,0.01726619,5.43334198,0.201323196,0.658040524,-0.324535675,0.0197781,15.44456005,2.417850971,2.830184937
aXichem,First North,Material,Kemikalier,AXIC A,-0.305405388,0.02547065,-65.19534302,2387.327881,12.19367027,-0.600000038,0.051051049,-0.113765597,0.179682806,-0.414428502,0.374400406,0.028353331,24.34556007,2.142290115,2.712061882
Sportamore,Small Cap,Sällanköpsvaror,Detaljhandel,SPOR,-0.297169781,0.038336051,-29.94171906,0.417549312,1.972244024,-0.110692739,0.041143661,8.579108238,0.215207398,0.889788389,-0.064967055,0.043975372,17.94205093,0.830801785,1.217128992
Nexam,First North,Material,Kemikalier,NEXAM,-0.238578682,0.077909589,-23.73418045,2.97853899,2.618673086,-0.589285736,0.01624487,-1.178279042,1.564668059,-4.283832073,0.019902141,0.01679463,28.50473022,6.254610062,7.839531898
Xvivo Perfusion,Mid Cap,Hälsovård,Medicinsk Utrustning,XVIVO,-0.233532925,0.036968579,288.6784058,15.50158978,5.778075218,-0.311178265,0.0615942,12.23439026,0.686181486,0.982422113,-0.250314465,0.026845641,12.35286999,1.26958704,1.665356994
Bufab,Mid Cap,Industri,Industrikomponenter,BUFAB,-0.23370575,0.070370369,12.18789959,0.709184527,1.762019992,-0.857142868,0.004856284,-3.400954962,0.148469597,0.133098602,-0.344475746,0.06119163,6.912596226,1.614706039,0.483011693
Bactiguard,Small Cap,Hälsovård,Medicinsk Utrustning,BACTI B,2.848314819,0.1321138,280.6802063,23.06431007,11.79850006,-0.279147987,0.029352901,16.3405304,0.174226299,0.612149775,-0.19317522,0.030465951,15.54360962,1.169036031,3.758933067
Recipharm,Mid Cap,Hälsovård,Läkemedel,RECI B,-0.178518505,0.04356061,21.90703964,0.974958479,1.320865035,0.320907593,0.042031522,6.254316807,1.279067039,0.889671624,-0.088391933,0.049357481,18.19206047,2.29224205,4.279674053
Scandi Standard,Mid Cap,Dagligvaror,Livsmedel,SCST,-0.065151505,0.044843049,17.15317917,0.406554192,2.319324017,0.002361178,0.05388813,7.410639763,1.105664968,0.578985572,-0.441040916,0.060620761,-23.30732918,0.2795178,0.528056502
Arctic Paper,Small Cap,Material,Skogsbolag,ARP,0.475903664,0.006392694,2.195980072,0.087836072,0.314516515,-0.849557495,0.062026191,-0.661993682,0.122772798,0.232629806,-0.436623764,0.082529202,8.893405914,0.567959726,0.550409675
Besqab,Mid Cap,Industri,Bostadsbyggnation,BESQ,0.137209339,0.006939855,13.83819008,1.157971025,1.086258054,-0.686274567,0.016489559,-1.872658968,0.520288229,0.348366886,-0.110174398,0.056844168,29.19853973,1.996726036,5.964309216
G5 Entertainment,Mid Cap,Sällanköpsvaror,Gaming & Spel,G5EN,0.090405865,0.03333333,23.58340073,0.861212671,2.753863096,0.394670029,0.031373739,-4.067057133,0.240307704,2.621313095,-0.42203743,0.07425395,17.34638023,2.94589901,1.125967979
NeuroVive Pharmaceutical,Small Cap,Hälsovård,Biotech,NVP,-0.43812233,0.09090909,-1.755555987,37.19499969,1.057724953,-0.690677948,0.037513399,-3.133270979,0.2203089,0.254741013,0.170703526,0.129901505,2.662329912,0.594834507,0.36233291
Oscar Properties,Small Cap,Finans & Fastighet,Fastighetsbolag,OP,-0.83535759,0.05,-20.81911087,0.049168158,0.03667891,0.249530067,0.01865672,20.4664402,2.448982,1.620980978,0.533018875,0.016923079,42.04072189,8.126273155,12.47867966
Starbreeze B,Small Cap,Sällanköpsvaror,Gaming & Spel,STAR B,0.964395447,0.02333333,-1.310830951,1.858814955,84.51965332,-0.917562714,0.0417063,-0.436874807,3.27016592,0.377224714,-0.382615204,0.072202172,7.00579977,0.422329187,0.566084504
Cell Impact,First North,Industri,Industrimaskiner,CI B,2.403908844,0.040942931,-14.44966984,58.27790833,15.50632,-0.666666641,0.064516129,-0.1082251,0.04725451,0.899891913,0.063583841,0.02065217,21.20303917,2.577419996,4.532601833
BIMobject,First North,Informationsteknik,Affärs- & IT-System,BIM,-0.454370193,0.01219512,-8.007167816,7.279589176,6.711883068,-0.038116634,0.015132411,-4.141726017,1.454396009,0.660401821,-0.122685232,0.04749341,20.54200935,0.647428095,2.550260067
Delarka,First North,Finans & Fastighet,Fastighetsbolag,DELARK,0.299145298,0.020942409,6.308625221,8.059640884,1.271190047,-0.247035561,0.04177897,10.25848007,0.315837711,3.146961927,-0.135734081,0.051282048,15.97132969,2.63218689,1.407026052
Immunicum,Small Cap,Hälsovård,Biotech,IMMU,0.011597896,0.05542922,-5.404102802,810.9937744,2.654941082,1.500000305,0.036927619,-109.8485031,7.197480202,8.356701851,0.032608664,0.026315789,25.83861923,3.372975111,8.345797539
Polyplank,First North,Industri,Energi & Återvinning,POLY,3.125000305,0.005263158,-7.081544876,1.303336024,4.881478786,-0.293572845,0.02807018,8.062140465,1.917855024,1.333125949,0.019736855,0.055483871,17.61363983,2.397520065,2.100352049
Fastator,First North,Finans & Fastighet,Fastighetsbolag,FASTAT,0.847190933,0.01272727,2.223659039,5.276686192,0.812278211,-0.36727272,0.037653871,-5.499368191,3.112832069,0.304152787,-0.179361229,0.06407186,19.27293968,0.298249811,4.116651058
Ages Industri,First North,Industri,Industrikomponenter,AGES B,-0.559712219,0.03333333,-1.693601966,0.214658096,0.642051876,-0.550425606,0.01303912,6.060922146,0.381336689,0.534116507,-0.051724138,0.05090909,25.26412964,0.740690291,2.825069904
Brighter,First North,Hälsovård,Medicinsk Utrustning,BRIG,-0.617647057,0.050632911,-4.179615974,9.903637886,1.804033041,-0.521276588,0.04512753,-4.082744122,200.5625,17.66741943,0.189189186,0.02792208,-16.84625053,0.835803509,1.145145059
Clavister,First North,Informationsteknik,Kommunikation,CLAV,-0.139784937,0.025423729,-2.085180044,2.384690046,-6.969532013,-0.75897438,0.01447964,-1.755828023,0.065480717,0.259275287,-0.019354838,0.0625,17.85021973,0.674158871,6.960766792
Cortus Energy,First North,Kraftförsörjning,Bioenergi,CE,1.254901962,0.05257143,-11.97916985,417.2461853,14.10336018,-0.132176991,0.031274431,13.10867977,1.909669995,2.222712994,0.242494221,0.015613379,31.38857079,2.660995007,7.842566013
Dome Energy,First North,Energi,Olja & Gas - Exploatering,DOME,-0.593277283,0.036893201,-0.306742609,0.332369208,1.292662978,0.364722481,0.01328766,-48.73274994,4.860064983,4.479372025,0.229674797,0.007933884,59.24982834,2.401305914,5.659987926
Doxa,First North,Hälsovård,Biotech,DOXA,-0.027999973,0.02702703,-12.02375031,6.758059978,15.26257992,-0.578378448,0.092339983,-2.423113108,0.140204802,0.670228601,-0.596301994,0.255152702,-10.96555996,1.855991006,0.552455127
Hanza,Small Cap,Industri,Affärskonsulter,HANZA,-0.352435532,0.07521368,15.38251972,0.175563395,0.729380071,0.287209988,0.0195122,28.05957985,1.811190009,2.331748962,-0.267631092,0.056206169,27.1493206,0.280404091,0.41526109
Heliospectra,First North,Informationsteknik,Elektronisk Utrustning,HELIO,0.153191557,0.056179781,-4.910309792,9.454051971,4.181081772,-0.525640945,0.074336281,-0.37200889,0.88431561,-0.83361721,0.065462847,0.009710452,50.97192001,4.485117912,8.257675171
Hexatronic,Mid Cap,Industri,Elektroniska komponenter,HTRO,-0.175627232,0.001849148,24.7884903,0.895561576,2.894220114,-0.542228241,0.02898551,7.817415237,1.690897942,1.048328996,-0.117732182,0.057424121,16.65339088,3.385749102,4.599781036
Kallebäck Property,First North,Finans & Fastighet,Fastighetsbolag,KAPIAB,-0.11144578,0.03063725,7.132425785,7.655310154,1.063483953,-0.557609329,0.01410935,-4.65447998,0.257448196,0.581152022,-0.070422535,0.03787879,15.95320034,0.417519897,1.012163997
Kambi,First North,Sällanköpsvaror,Betting & Casino,KAMBI,-0.362576675,0.027081921,28.39728928,3.214976072,4.135916233,-0.423728752,0.011829489,-0.37652269,0.197314501,-0.074826866,-0.21791769,0.136222897,6.687370777,1.125138998,2.200453043
Kentima,First North,Informationsteknik,Säkerhet & Bevakning,KENH,-0.443243256,0.906158371,-37.18412018,0.572916389,1.128442049,0.083408947,0.01733796,-12.22130966,1.80984199,2.199218035,-0.600898209,0.084396095,-53.66884995,0.438501,1.023758054
Mavshack,First North,Sällanköpsvaror,Media & Publicering,MAV,-0.59371727,0.010389611,-2.217143059,1.828384995,1.497377038,-0.323966904,0.044658489,13.52363968,0.481270701,2.138380051,-0.2743363,0.03556911,111.8435974,0.531875014,1.659104943
Irisity,First North,Informationsteknik,Säkerhet & Bevakning,IRIS,-0.402597389,0.0239521,-12.06083012,4.151399136,2.439214945,0.121794939,0.103670101,-62.72401047,1.064535022,2.256503105,-0.34693882,0.123538504,34.56298065,1.712237,0.85820663
myFC Holding,First North,Kraftförsörjning,Förnybarenergi,MYFC,0.078998089,0.033388979,-0.637704313,22.33459091,1.795032024,1.166666718,0.028955531,-650,1.490658998,1.127257943,-0.315914459,0.069444451,2.04240799,0.335179687,0.387745202
New Equity Venture,Spotlight,Finans & Fastighet,Investmentbolag,NEVI B,-0.397905769,0.032777121,31.09789085,2.069947004,0.464617789,0.572677727,0.518518486,36.01551819,3.252737045,4.329737186,-0.284069099,0.060321722,12.04351997,0.647883475,0.648179114
Nicoccino,First North,Dagligvaror,Tobak,NICO,-0.702290115,0.03026135,-11.3968401,642.1071167,6.102850914,-0.858695602,0.01918213,-0.416399688,0.142035499,0.438163698,0.096926765,0.024784479,22.25419998,1.832905054,2.807018042
Clemondo,First North,Material,Kemikalier,CLEM,1.254237442,0.02883625,-46.34146118,0.705683827,6.118618011,-0.858672409,0.02484472,-0.533462584,0.02726143,-0.381147414,-0.076219516,0.03877888,7.557522774,9.522856712,0.986461699
ScandiDos,First North,Hälsovård,Medicinsk Utrustning,SDOS,-0.149825726,0.01256281,-10.33460045,1.610249996,2.020442963,-0.817204285,0.033604479,-0.341502607,2.889569998,1.161569953,-0.260563354,0.090276194,13.96399975,0.735746622,0.343129605
Scandinavian Enviro,First North,Industri,Energi & Återvinning,SES,0.315068436,0.070351758,-3.830806017,144.3917999,1.077023029,-0.278717995,0.03284024,27.26568031,1.181813955,1.521551967,-0.092802992,0.04175365,17.01416969,1.273823023,2.588459969
Advenica,First North,Informationsteknik,Säkerhet & Bevakning,ADVE,0.090634432,0.031969309,-1.854801059,1.056552052,3.127619982,-0.444444466,0.133545303,7.786428928,1.237267017,2.146563053,-0.674585648,0.07787776,-3.417068005,0.301420212,0.25564301
Speqta,First North,Informationsteknik,Internettjänster,SPEQT,-0.543735237,0.081112394,-189.2156982,1.281075001,1.584730029,-0.803108826,0.110619497,32.1126709,0.570785701,0.231919497,-0.46725441,0.047281318,13.34385014,0.77608043,0.213747293
DDM Holding,First North,Finans & Fastighet,Kredit & Finansiering,DDM,-0.265306149,0.054530611,-9.291521072,1.440310955,1.173655987,-0.878557892,0.089571896,-1.718121052,0.036166329,0.114266299,-0.054054055,0.072380948,9.443210602,5.560582161,0.970036626
Inwido,Mid Cap,Industri,Byggmaterial,INWI,-0.068709321,0.003442396,6.710646152,0.4384287,0.769976199,-0.511762924,0.043537078,7.715706825,0.962778389,1.140295982,-0.476897125,0.125725298,5.11315918,1.686228037,0.868755877
Gränges,Mid Cap,Industri,Industrikomponenter,GRNG,-0.463551369,0.07322176,7.224032879,0.36186251,1.004726052,0.556168213,0.049079762,108.0203018,12.88064957,10.72253036,-0.215351162,0.045544548,16.20043945,1.472880006,1.693737984
Safeture,First North,Informationsteknik,Säkerhet & Bevakning,SFTR,0.8046875,0.034056001,-18.11764908,10.35441971,23.50023079,0.091220493,0.040176778,12.07384968,1.257312059,0.807547987,-0.007897364,0.049751239,22.42778015,1.567654967,2.645040989
Thule,Large Cap,Sällanköpsvaror,Bil & Motor,THULE,-0.229885063,0.01904762,18.79339027,2.357851982,3.832462072,0.839826965,0.068783069,11.49736023,2.346534967,1.543017983,0.018691571,0.006422018,5.937788963,5.346654892,0.725969493
Sprint Bioscience,First North,Hälsovård,Biotech,SPRINT,-0.54782608,0.001496259,-3.793246984,2.392271042,7.414803028,0.22606636,0.028043051,15.05601978,6.052262783,4.597238064,0.423595467,0.008287293,-406.4805908,8.88960743,5.147830009
Nexstim,First North,Hälsovård,Medicinsk Utrustning,NXTMS,-0.806691437,0.050980392,-0.201996699,0.40163371,-1.851127982,-0.023129284,0.103503199,69.30502319,20.51950073,1.201231956,0.001127465,0.078828831,6.360757828,1.235787034,1.233816981
Bayn Europe,First North,Dagligvaror,Livsmedel,BAYN,-0.507076912,0.075268822,-4.033233166,8.597399712,7.444849968,-0.428571472,0.118566198,5.707164764,6.577248096,2.182019949,-0.416083908,0.094097519,4.8471632,2.289226055,0.601942718
Papilly,First North,Hälsovård,Hälsovård & Hjälpmedel,PAPI,0.074782577,0.053435121,-1.711910963,16.1096096,32.94351959,-0.283950634,0.092219019,-17.68292999,206933.4063,0.583326817,-0.08,0.05072464,5.608320236,2.724042892,0.462770104
Arcoma,First North,Hälsovård,Medicinsk Utrustning,ARCOMA,-0.170506935,0.036036041,35.84943008,1.698320985,5.064578056,-0.583756332,0.079165168,-12.11225986,3.247705936,1.282459974,-0.225396824,0.022950821,78.04528809,1.140534043,1.712052941
PowerCell,First North,Kraftförsörjning,Förnybarenergi,PCELL,3.406593628,0.024060149,-137.7059937,185.9944,21.99604988,-0.152046795,0.343448296,13.98493004,0.599032879,1.476807952,0.27651516,0.04896142,19.17616081,1.62015295,10.89820004
Christian Berner Tech,Small Cap,Industri,Industrikomponenter,CBTT B,-0.263837624,0.01428571,9.876237869,0.531027317,2.438519955,-0.263526611,0.03263871,8.53822422,0.845050871,0.50647217,-0.17525774,0.0125,11.71216965,0.316980302,0.664871216
Absolent,First North,Industri,Installation & VVS,ABSO,-0.100271006,0.01327014,50.74124908,3.619750977,8.800771713,0.354166641,0.01593928,-8.127539635,1.141476035,1.148383975,0.629310341,0.021164019,22.4828701,1.647763014,2.993526936
Samhällsbyggnadsbolag B,Large Cap,Finans & Fastighet,Fastighetsbolag,SBB B,0.779896088,0.01056338,5.776477814,7.593924046,0.490596592,-0.052413821,0.01252087,10.57736969,0.464783311,1.15891397,0.137980051,0.0609375,14.23550987,0.857021928,2.701523066
Italeaf,First North,Finans & Fastighet,Investmentbolag,ITAL SDB,-0.212598438,0.01396648,-0.135189906,0.052518111,0.144309506,-0.338860703,0.03014642,5.164348125,0.298635095,0.549627483,0.097544775,0.006045949,46.69150925,13.54673958,15.52311993
Lifco,Large Cap,Finans & Fastighet,Investmentbolag,LIFCO B,-0.030984569,0.063888888,23.40797997,2.544523001,4.419081211,0.101957798,0.038709681,25.21624947,0.54845053,2.345195055,0.075,0.01627907,21.00388908,0.573634386,1.670030951
NP3,Mid Cap,Finans & Fastighet,Fastighetsbolag,NP3,0.133333378,0.02272727,5.736954212,4.499442101,1.093343019,-0.291494255,0.072944298,15.4177103,0.615516722,1.404906034,0.012500048,0.037037041,16.00157928,1.188086987,14.35610008
AHA World,Spotlight,Sällanköpsvaror,Betting & Casino,AHA,-0.496941872,0.02068965,-1.561462045,2.850162029,1.583423018,-0.668750076,0.026200869,12.74038982,0.841225982,0.683607221,0.004784707,0.057142859,8.209218025,0.728199005,1.484218001
Alteco Medical,Spotlight,Hälsovård,Medicinsk Utrustning,ALTE,0.218487339,0.01869159,-6.835591793,9.345355034,9.340467453,-0.098096666,0.190476208,20.8813591,1.840157032,0.923094094,0,0.026548669,15.28761959,2.451009989,1.571686983
Ambia Trading,Spotlight,Industri,Elektroniska komponenter,AMBI,-0.766399994,0.03561254,-0.401716888,0.004695675,0.142050207,-0.526315804,0.01877488,-0.418021411,0.126572698,1.883981943,0,0.061333332,9.415308952,0.626546323,0.629070401
Axkid,Spotlight,Sällanköpsvaror,Bil & Motor,AXKID,-0.434309578,0.057870369,33.93574297,0.610131011,1.754106254,-0.650621948,0.050069542,5.580512047,0.370028585,0.46280691,-0.386861267,0.03769841,7.943387985,3.443581104,0.782150209
BrainCool,Spotlight,Hälsovård,Medicinsk Utrustning,BRAIN,-0.447916641,0.01428571,-2.403543949,11.66477966,3.348886013,-0.302660828,0.093567247,6.931892872,0.298008591,1.084921002,0.139999962,0.026315789,8.711267471,0.354259193,0.829090774
C Security,Spotlight,Informationsteknik,Säkerhet & Bevakning,CSEC,-0.402941208,0.047619052,-3.752310536,12.30374744,6.410887972,0.157777786,0.226218109,9.546097755,3.794390917,0.667177022,-0.102362204,0.077192979,1.155190945,0.398737311,0.106859401
DexTech Medical,Spotlight,Hälsovård,Biotech,DEX,-0.076729541,0.057034221,-135.9510956,1086.348999,64.75013733,-0.177927914,0.036008091,688.6793213,0.699488878,0.81595242,-0.140916853,0.05928854,18.56539917,0.993659377,1.833796978
Igrene,Spotlight,Energi,Olja & Gas - Exploatering,ABI,-0.647249146,0.01318681,-1.941920996,52.55643082,1.006502032,0.047619104,0.042818909,-3.638768911,0.715722978,0.690380514,0.019450766,0.002132435,145.6119995,14.73929024,20.26218987
RootFruit,Spotlight,Dagligvaror,Livsmedel,ROOT,-0.097421179,0.01387185,64.41718292,0.2631661,1.372055054,-0.276375713,0.027210879,6.319554806,0.428402811,0.697167575,-0.144565248,0.0317662,25.9342308,0.192701697,0.579653084
Zenicor Medical,Spotlight,Hälsovård,Medicinsk Utrustning,ZENI,-0.446745529,0.0625,-30.69599915,2.126235008,3.294979095,-0.168097725,0.023055999,42.25801086,0.78563273,1.588109016,-0.495523415,0.02730376,6.379301071,0.503284693,0.812621713
Oboya Horticulture,First North,Material,Förpackning,OBOYA B,-0.744444427,0.082872915,-3.475894928,0.109135002,0.398532599,-0.412394829,0.04305284,3.502212048,0.159539297,0.505904078,-0.596238937,0.846575317,-1.107907057,0.955775082,0.397714704
Real Heart,Spotlight,Hälsovård,Medicinsk Utrustning,HEART,-0.26640316,0.028571429,-8.602948189,243.8358002,2.713548899,-0.075757561,0.03544276,-16.33927917,3.243042946,0.659989178,0.221413727,0.01021277,15.47591972,8.319404602,1.756458044
Greater Than,First North,Industri,Mätning & Analys,GREAT,0.910638351,0.064382138,-30.06059074,44.82498169,35.9851799,-0.124999943,0.004087889,-67.27689362,85.86646271,0.758144379,-0.125,0.023809519,3.846894026,1.782912016,0.435323
Ecoclime,Spotlight,Industri,Energi & Återvinning,ECC B,-0.311688271,0.1,-81.16385651,1.706861019,1.186153054,-0.246277981,0.02254642,6.057434082,2.452320099,0.890724778,-0.478089867,0.043057051,12.69126034,0.759483278,1.986740947
QBNK,Spotlight,Informationsteknik,Affärs- & IT-System,QBNK,0.509803925,0.008974359,58.91353989,3.705564022,12.47959042,-0.464705887,0.02610966,54.16667175,0.235468,0.332156003,-0.317543831,0.03534704,7.315054893,0.233673796,0.976212919
Phase Holographic,Spotlight,Hälsovård,Medicinsk Utrustning,PHI,-0.056701016,0.093793106,-15.10898018,85.67474365,11.15581036,-0.61639679,0.055680542,-1.698789954,0.737795174,0.568354607,-0.12722949,0.029972751,11.06818962,5.432119846,1.422834992
Emotra,Spotlight,Hälsovård,Medicinsk Utrustning,EMOT,1.453531799,0.058900518,-2.785985947,2177.093018,9.113940239,-0.760844116,0.062581491,6.275958061,0.245492205,0.781549513,-0.103277063,0.03100775,11.74594021,0.510863721,1.124125004
Envirologic,Spotlight,Industri,Industrimaskiner,ENVI B,0.195426216,0.025,88.46154022,2.226658106,2.527632952,-0.582664566,0.03794872,-12.53616047,0.198097393,0.202107698,-0.120318727,0.01358696,30.62668037,6.529240131,12.90209961
EQL Pharma,Spotlight,Hälsovård,Läkemedel,EQL,0.197530918,0.01544118,279.8076923,6.195576019,5.2367387,-0.468421059,0.040088539,6.256637096,1.129498005,0.217450902,-0.369180336,0.072765069,21.9396801,0.120227396,0.881994486
Tourn,First North,Sällanköpsvaror,Marknadsföring,TOURN,-0.126637545,0.093959732,-7.146430016,0.876907587,-98.96305084,-0.749840012,0.162561607,14.89183044,0.349353611,0.861395478,-0.088167038,0.031806619,5.002513885,0.945679903,0.321396887
Josab Water Solutions,Spotlight,Industri,Energi & Återvinning,JOSA,-0.466580963,0.166666698,-6.494522692,38.72081907,4.471402959,0.179960251,0.01104895,22.36302948,0.895249784,2.558448076,-0.329716187,0.0871731,4.99011898,3.204061985,0.516339421
Storytel,First North,Sällanköpsvaror,Media & Publicering,STORY B,0.506129646,0.086402264,-30.73184967,5.145803928,28.07942963,0.26,0.01315789,-70,2.350102901,3.060761929,-0.11610487,0.056610169,8.824752808,2.100148916,0.972257674
Motion Display,Spotlight,Sällanköpsvaror,Marknadsföring,MODI,-0.704735413,0.01914191,-5.03084898,0.731507719,1.812733054,0.155764341,0.032357471,112.289299,2.394040108,3.44126296,0.203539753,0.003661765,41.09589005,3.954561949,4.808712006
OptiFreeze,Spotlight,Dagligvaror,Jordbruk,OPTI,0.144859829,0.051546388,-30.24691358,45.20911865,11.05133831,-0.709677429,0.039937351,-0.587563217,0.2740933,0.225322604,-0.126940651,0.07322176,4.626605034,1.535802007,0.422431588
Ortoma,Spotlight,Hälsovård,Medicinsk Utrustning,ORT B,-0.29744524,0.057553959,-62.19709208,50.86725515,5.375258739,-0.575909424,0.02727273,7.474158764,1.039813995,0.861795604,0.0078125,0.033,113.4540024,6.561282158,15.46102047
