Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
AGNC Investment,Nasdaq,Finans & Fastighet,Fastighet - REIT,AGNC,-0.350192413,0.085106382,10.18966007,2.189532995,0.579063296,-0.957142792,0.01712329,-0.100000001,0.231811702,-0.03009522,-0.271559296,0.03689204,14.35696983,1.267277956,2.473828077
AgroFresh Solutions,Nasdaq,Informationsteknik,IT-Konsulter,AGFS,-0.498480263,0.007431491,-1.381214976,0.496539712,0.258677691,-0.139784927,0.01263424,-7.774538994,2.720674038,2.031104088,-0.059289398,0.03617748,21.25550079,5.047657013,9.910225868
Air T Inc,Nasdaq,Industri,Tåg- & Lastbilstransport,AIRT,-0.2516259,0.0480268,25.8173008,0.162842393,1.797932982,-0.085365887,0.062848301,6.740562916,6.627913952,0.762342513,-0.06428236,0.03597302,14.36104965,4.603931904,8.850757599
Air Transport Services,Nasdaq,Industri,Flygtransport,ATSG,-0.201448021,0.006420928,21.67630005,0.766037226,2.416521072,1.709677429,0.042305131,23.91799927,3.735644102,2.621407032,-0.001903415,0.02508435,24.79990959,3.712802887,497.9916077
Airgain,Nasdaq,Informationsteknik,Kommunikation,AIRG,-0.565353394,0.0436341,75.7906189,1.207106948,1.404536963,-0.128378391,0.007145409,28.69854927,1.685446978,1.032217979,-0.716878433,0.282051296,-0.462181211,0.327092797,0.145883307
Akamai Technologies,Nasdaq,Informationsteknik,IT-Konsulter,AKAM,0.304347763,0.052872062,34.59909821,5.626550198,4.450866222,-0.440417709,0.303797493,9.164989471,0.622588396,2.692583084,-0.775548553,0.460893898,-1.108873963,0.82534039,0.217160806
Akcea Therapeutics,Nasdaq,Hälsovård,Läkemedel,AKCA,-0.437031937,0.03309032,37.69371033,3.419203043,3.076271057,0.559241791,0.04166667,-87.5,1.991072059,3.163113117,-0.513371277,0.07297297,145.4783936,4.430231094,0.487817913
Akebia Therapeutics,Nasdaq,Hälsovård,Biotech,AKBA,0.034674048,0.006571516,-3.15820694,2.709522009,2.29937005,-0.240267162,0.01632833,17.68075943,1.217926979,3.172255039,-0.634726639,0.096437569,3.52334094,1.406782031,0.538943172
Akers Biosciences,Nasdaq,Hälsovård,Biotech,AKER,-0.777519836,0.163538895,-0.724820375,5.071959019,0.854976892,0.164835205,0.044883299,15.01416016,5.203439236,6.080572128,-0.352952232,0.01151603,11.14033985,0.480777413,2.148226976
Akorn,Nasdaq,Hälsovård,Läkemedel,AKRX,-0.937722778,0.03248863,-0.104827501,0.034880862,0.101598501,0.33783783,0.035134339,28.01358032,1.429409981,2.975673914,-0.104273434,0.030534351,6.067624092,0.318603814,1.064743996
Akoustis Technologies,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AKTS,0.119117622,0.01556275,-6.925107002,147.5484924,6.235606194,-0.401869125,0.242038193,9.060022354,0.343915194,1.028303981,0.002282381,0.025211451,19.04525948,8.255291939,1.716380954
Alarm.com,Nasdaq,Informationsteknik,Affärs- & IT-System,ALRM,-0.370262032,0.043525572,40.41135025,4.171467781,5.892268181,-0.694444427,0.208909397,-2.558140039,1.10124898,0.239448607,-0.107363701,0.05179471,70.84541321,11.17521,1.924106956
Alaska Communications Systems,Nasdaq,Telekommunikation,Bredband & Telefoni,ALSK,0.109195347,0.004403839,21.25551033,0.442195505,0.593375802,-0.681578903,0.391389389,-4.321428776,1.937868953,0.440505713,-0.178661575,0.110684099,-6.27835083,0.537353814,0.698718011
Albireo Pharma,Nasdaq,Hälsovård,Biotech,ALBO,-0.475860138,0.053311529,-3.595438957,23.98781967,2.481152058,-0.301171246,0.204724407,17.9153595,0.799006283,5.960323811,-0.32866745,0.077985382,20.68211937,0.839580774,2.362905979
Alexion Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,ALXN,-0.270190887,0.124805002,9.293802261,4.407289028,1.951526999,-0.644670029,0.070612669,-6.862744808,0.124926798,0.377349705,0.051144004,0.01792574,12.14618969,1.564363956,1.198318005
Alico,Nasdaq,Dagligvaror,Jordbruk,ALCO,0.013446569,0.02200825,5.212580204,1.807014942,1.100798011,0.44134079,0.006261741,17.38544083,0.349689603,3.587171078,0.083242893,0.028399601,19.06734085,1.404490948,1.872599959
Align Technology,Nasdaq,Hälsovård,Medicinsk Utrustning,ALGN,-0.351712837,0.0695122,34.37171936,6.191746235,11.07013035,-0.628571396,0.068299928,-0.984848499,168.0149994,1.083217978,-0.583623238,0.01071123,-13.15670967,2.009604931,0.518957913
Alimera Sciences,Nasdaq,Hälsovård,Läkemedel,ALIM,-0.68562088,0.06132844,-2.197149992,0.442809314,-5.373782158,0.331034431,0.01848101,16.38369942,3.837860107,3.25979805,-0.629385948,0.230769196,-7.07557106,0.663997412,0.423257887
ALJ Regional,Nasdaq,Material,Gruv - Industrimetaller,ALJJ,-0.625,0.040705562,-1.147228003,0.071951613,0.316147298,-0.523560219,0.01108253,-1.424100041,0.030564129,-0.603837073,-0.499778404,0.039427049,5.291781902,1.132845044,1.050102949
Alkermes,Nasdaq,Hälsovård,Biotech,ALKS,-0.545587425,0.038419321,-12.42012978,2.095280886,2.260335922,0.110500336,0.151005697,128.3354034,1.669651985,2.181874037,-0.06392312,0.037501581,19.36504936,2.090321064,1.458423018
Allegiance Bancshares,Nasdaq,Finans & Fastighet,Banker,ABTX,-0.330800552,0.02894356,9.975728035,2.173043013,0.712976277,-0.277358475,0.04136364,49.41934967,1.025167942,3.543864012,-0.274532909,0.01020882,12.97255039,4.574961185,0.720373511
Allegiant Travel,Nasdaq,Industri,Flygtransport,ALGT,-0.41059845,0.100200396,5.546555042,0.700320184,1.459185958,0.278394928,0.021413281,469.4736938,2.570163012,3.008457899,-0.261107025,0.02278616,32.71829987,3.03955102,2.138386011
Scworx,Nasdaq,Informationsteknik,Affärs- & IT-System,WORX,0.157534237,0.041968708,-3.213294029,13.94810009,7.20696497,-0.294498329,0.074496651,-4.436305046,34.67045975,0.611629188,-0.040531454,0.000211394,31.53737068,5.227189064,3.743113995
Allied Healthcare Products,Nasdaq,Hälsovård,Medicinsk Utrustning,AHPI,6.81258606,0.029334619,-25.32234955,1.813649058,5.822933197,-0.289655151,0.01060961,-10.95744991,0.178774998,0.328672588,-0.44546051,0.024734981,8.722901344,0.309684813,0.674073577
Allied Motion Technologies,Nasdaq,Industri,Elektroniska komponenter,AMOT,-0.265411854,0.01675603,14.96776009,0.696610689,2.168741941,-0.478787918,0.0314095,-3.553719044,2.907118082,1.652415037,-0.551980858,0.06966774,6.418878078,0.582749188,0.81540972
Allscripts Healthcare Solutions,Nasdaq,Hälsovård,Medicinsk Utrustning,MDRX,-0.337513046,0.084818687,-5.694780827,0.581421673,0.801510274,-0.769230728,0.01909017,-0.335664302,5.788929939,0.491832614,-0.860002899,0.227979298,4.576062202,0.642153025,2.412465096
Alnylam Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ALNY,0.344171066,0.047283978,-14.88551044,61.63064957,9.413644791,-0.841269836,0.028571429,-20.37037086,0.051536608,0.3776519,-0.504056816,0.179959106,6.169958115,0.588057399,0.846021175
Alpha & Omega Semiconductor,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AOSL,-0.290163937,0.01354363,296.5752869,0.469923794,0.725183904,0.126874924,0.07789474,9.677938461,1.311697006,1.809434056,-0.19603693,0.007229707,36.88037872,1.363675952,2.526380062
Alphabet,Nasdaq,Informationsteknik,Internettjänster,GOOGL,0.034758329,0.007188184,25.73551941,5.380689144,4.323338985,-0.821333313,0.022645781,-0.378360093,0.035817731,0.1958877,-0.514385567,0.166112995,-45.50265121,2.865982056,0.516673326
Alphatec Holdngs,Nasdaq,Hälsovård,Medicinsk Utrustning,ATEC,0.543396225,0.044745178,-3.754359961,2.213988066,3.735104084,-0.454545441,0.01565202,-30,0.217498794,1.670858979,0.065429211,0.040418119,55.92361832,7.556960106,27.36482048
Alpine Immune Sciences,Nasdaq,Hälsovård,Biotech,ALPN,-0.58926178,0.007257299,-1.342282057,32.68906021,1.929801941,-0.213310604,0.03525265,24.91892052,17.77356911,0.835284114,-0.448702736,0.042780752,17.51264,1.238754988,1.104006052
Altaba,Nasdaq,Finans & Fastighet,Fondförvaltning,AABA,-0.708060684,0.080753698,1.447927952,25.6799202,0.84561491,-0.295238075,0.03143589,43.51916885,9.222943306,9.906546593,-0.274524155,0.055499501,11.57102013,3.463992119,1.322962999
Altimmune,Nasdaq,Hälsovård,Biotech,ALT,0.022012591,0.01954242,-2.033792019,8.578041077,1.093243003,0.290390015,0.03757556,26.10778046,1.297314048,3.443842888,-0.019708693,0.006713287,6.703386784,0.527920783,1.919875026
Altisource Portfolio Solutions,Nasdaq,Finans & Fastighet,Fastighetsbolag,ASPS,-0.723694763,0.029611521,-0.37425071,0.1639148,-4.657999992,0.925925751,0.004074703,11.81818008,0.72257489,2.373399019,-0.22346365,0.095923262,7.125769138,1.039059043,0.352146804
Altra Industrial Motion,Nasdaq,Industri,Industrimaskiner,AIMC,-0.40354084,0.03138201,9.908219337,0.684210002,0.652816713,-0.412276192,0.044593091,7.161108971,0.543449283,0.691015124,-0.604609909,0.112107601,-1.205731034,0.404087514,0.758510172
AMAG Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,AMAG,-0.398400002,0.056206088,-0.548616827,0.780083776,0.893590629,-0.108635063,0.065486732,13.21689987,0.82701689,1.226806998,-0.281282368,0.041726618,23.99448013,6.205173016,0.935934424
Amazon.com,Nasdaq,Sällanköpsvaror,Detaljhandel,AMZN,0.238874435,0.084033613,99.3088913,4.053491116,18.32247925,-0.298245602,0.04097311,66.66665649,3.713361979,3.028707027,-0.519725571,0.119047604,111.7021027,0.58844918,2.926595926
Ambac Financial,Nasdaq,Finans & Fastighet,Försäkring,AMBC,0.147830725,0.02211834,-4.55928278,1.964290023,0.661417484,-0.072644529,0.039281709,27.18148041,4.382983208,7.008398056,-0.459014473,0.033433349,21.21198082,0.838549674,1.868116021
Ambarella,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMBA,0.04193747,0.185185204,-36.70138168,7.343966961,3.748951912,-0.413145523,0.201799507,10.03209972,0.292476088,0.801942885,-0.350398178,0.035026269,24.72932053,0.290403485,1.909616947
AMC Networks,Nasdaq,Sällanköpsvaror,Media & Publicering,AMCX,-0.599167328,0.034890161,3.608208895,0.437005609,2.008734941,-0.130653267,0.072408538,30.40422058,0.797870576,3.766704082,0.155522232,0.031256399,81.90364075,10.56566048,5.805120945
Amdocs,Nasdaq,Informationsteknik,IT-Konsulter,DOX,0.132842655,0.041417832,17.04925919,2.015748978,2.344527006,-0.092307682,0.02308326,19.79866028,13.35311985,0.849430978,0.348636971,0.085106382,-3.077830076,0.246640697,0.446420491
SINTX Technologies,Nasdaq,Hälsovård,Medicinsk Utrustning,SINT,-0.927121277,0.02471216,-0.096367292,1.64091897,0.2173381,-0.663414612,0.04737936,-1.801095963,-2.321257114,0.385018289,-0.243279572,0.007104796,20.62459946,1.559231997,1.804649949
Amedisys,Nasdaq,Hälsovård,Sjukhus & Vårdhem,AMED,0.574980125,0.0520156,51.74010086,3.283813,10.02721977,-0.270902996,0.02967,13.75393963,0.284572512,2.129014015,-0.211544456,0.05104867,28.62483025,7.596011162,2.718312979
Amerco,Nasdaq,Industri,Tåg- & Lastbilstransport,UHAL,-0.310744171,0.144812698,15.9047699,1.31330502,1.242781043,-0.158894653,0.048989592,49.69387817,9.394223213,0.895223498,-0.318326836,0.007020281,32.07672882,0.791852713,1.264853954
Ameri,Nasdaq,Informationsteknik,IT-Konsulter,AMRH,-0.890089417,0.006398976,-0.336122304,0.060160581,0.226076201,-0.306791534,0.059479561,-28.03030014,25.77928925,0.745591521,-0.44613533,0.0506146,8.126928329,3.057765961,0.886284113
American Airlines,Nasdaq,Industri,Flygtransport,AAL,-0.655664444,0.037873271,3.147562981,0.111756697,-43.34643173,0.538983002,0.082503109,52.15393066,1.471776962,3.883459091,-0.66475502,0.062986002,36.12360001,0.273673713,0.497253686
Stabilis Energy Inc,Nasdaq,Energi,Olja & Gas - Transport,SLNG,0.063139915,0.025834799,-15.86857033,2.223613977,1.542793989,-0.705882339,0.0466435,-0.697211087,1.386638045,0.317610592,-0.182159843,0.036923771,9.169837952,0.848794281,2.665102959
American National Bankshares,Nasdaq,Finans & Fastighet,Banker,AMNB,-0.35636158,0.043987231,11.2747097,2.666079044,0.772997916,-0.462999153,0.023142791,-7.666294098,0.817704618,0.391833693,-0.23111784,0.007396279,12.1014204,1.484395027,2.081366062
American National Insurance,Nasdaq,Finans & Fastighet,Försäkring,ANAT,-0.34007431,0.035571139,3.465645075,0.588202775,0.358885109,-0.37269371,0.121621599,21.17061043,3.405381918,2.651093006,-0.651352081,0.209334202,3.853375912,0.230158806,1.051494002
American Outdoor Brands,Nasdaq,Sällanköpsvaror,Fritid & Sport,AOBC,-0.164426079,0.0413763,30.6641407,0.71710068,0.987683117,0.352040901,0.049701791,21.68103027,7.842247009,0.663323283,0.02251339,0.03609457,10.89997005,0.280960113,1.12964797
American Public Education,Nasdaq,Sällanköpsvaror,Konsumentservice,APEI,-0.258392391,0.01017699,38.83871078,1.276718974,1.231701016,0.02080524,0.133459396,18.03755951,1.174435973,2.027923107,-0.218412876,0.01917178,6.947256088,0.659893274,1.167502046
American River Bankshares,Nasdaq,Finans & Fastighet,Banker,AMRB,-0.185198727,0.040928841,10.93820953,2.355469942,0.729292393,-0.205250626,0.023541451,6.81051302,0.282168686,1.133453012,-0.606406097,0.05517241,4.654596806,0.121065304,0.557172
American Software,Nasdaq,Informationsteknik,Affärs- & IT-System,AMSWA,0.145426035,0.022214079,58.38980103,4.170412064,3.91922307,-0.209080391,0.01745636,23.1563797,0.355776012,2.264596939,0.034971833,0.004910943,41.23746109,5.29766798,3.134628057
American Superconductor,Nasdaq,Industri,Elektroniska komponenter,AMSC,-0.54124115,0.01707366,-6.782811165,2.185084105,1.706611991,-0.224137955,0.271954708,123.6264038,0.790892124,1.893427014,-0.632221107,0.073572559,8.593538284,0.610740423,2.286729097
American Woodmark,Nasdaq,Sällanköpsvaror,Möbler & Inredning,AMWD,-0.404583626,0.166833191,10.59560013,0.535553575,1.288632035,-0.846789017,0.1040312,21.9736805,0.128645003,-1.761523008,-0.687772903,0.186480198,12.95681,1.634106994,0.419582009
Americas Car-Mart,Nasdaq,Sällanköpsvaror,Bil & Motor,CRMT,-0.324522743,0.150668297,7.855191231,0.586508811,1.457494974,-0.022010267,0.00709563,95.96832275,5.496955872,5.750537872,-0.139151392,0.02181088,13.90810013,1.121346951,3.659693956
Ameris Bancorp,Nasdaq,Finans & Fastighet,Banker,ABCB,-0.330180817,0.005152149,8.742692947,2.629898071,0.67770642,-0.206896553,0.01737089,-5.348836899,78.79200745,1.635635972,-0.583739891,0.07421875,3.851264954,0.121367797,0.677250385
Amerisafe,Nasdaq,Finans & Fastighet,Försäkring,AMSF,0.140446663,0.124476995,13.95324993,3.487153053,3.00207305,-0.793548355,0.109173603,-0.198265195,0.311494201,0.286110789,-0.565350723,0.066358018,3.106764078,0.310125411,0.949216187
AmeriServ Financial,Nasdaq,Finans & Fastighet,Nischbanker,ASRV,-0.325062027,0.03901763,7.870369911,0.93229419,0.470495909,-0.313432865,0.001760563,-2.738095045,0.4246777,0.671456993,-0.438576813,0.047827821,-5.398021221,0.526177824,1.851485968
Ames National,Nasdaq,Finans & Fastighet,Banker,ATLO,-0.25289505,0.04545455,10.7446003,3.283449888,0.983348429,0.25,0.021379981,-27.5,1.828341961,3.247184992,-0.753012085,0.04492939,-37.63285065,0.478421211,0.51288873
Amgen,Nasdaq,Hälsovård,Läkemedel,AMGN,0.184829235,0.025897591,17.61306953,5.741353989,13.86637974,0.06591332,0.02717391,13.41709042,16.48207092,0.858550012,0.420479279,0.030674851,14.87905025,1.789047956,1.02661705
Amicus Therapeutics,Nasdaq,Hälsovård,Biotech,FOLD,-0.25,0.01553453,-7.022396088,14.59033966,5.580942154,0.104477644,0.037074921,28.81620026,1.377995014,1.878119946,-0.581352844,0.109170303,5.064130783,0.97746563,0.479454398
Amkor Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMKR,0.001646638,0.033370409,18.1267395,0.542199671,1.118960023,-0.201754398,0.0359745,-5.870967865,0.97231102,3.245363951,-0.506071815,0.05879209,5.602131844,0.178631797,0.902727187
Amphastar Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,AMPH,-0.207528954,0.01325758,16.74485016,2.372507095,2.005408049,-0.475806465,0.043243241,14.28571033,0.285577297,1.344702959,0.124802113,0.031479149,57.36074829,8.788276672,2.854824066
Amtech Systems,Nasdaq,Industri,Industrimaskiner,ASYS,-0.28908556,0.047918949,42.42958069,0.840494215,0.779461384,-0.157759609,0.04206099,20.48879051,4.667683125,8.164566994,-0.653190918,0.019493181,5.856832981,0.097844437,0.382346809
Amyris,Nasdaq,Material,Kemikalier,AMRS,-0.168989544,0.02405581,-0.894263208,1.840731025,-1.097895026,-0.529147987,0.031796501,-4.244139194,0.452531904,1.012331009,-0.772382355,0.131428604,3.589744091,0.381199986,-1.435058951
Analog Devices,Nasdaq,Informationsteknik,Elektronik & Tillverkning,ADI,-0.097977457,0.198198204,31.85331917,6.593176842,3.245132923,-0.600858345,0.238095207,3.997134924,0.411727905,-1.017016053,-0.578367348,0.05421103,3.4101789,0.801448524,0.810504377
AnaptysBio,Nasdaq,Hälsovård,Biotech,ANAB,-0.79710701,0.036360021,-4.445124149,54.47592926,1.07604599,-0.45569622,0.053866668,-10.38646984,0.501913428,0.937817693,-0.170892067,0.01491129,17.82938004,4.341213226,2.290568113
Andersons,Nasdaq,Dagligvaror,Jordbruk,ANDE,-0.471177177,0.122699404,31.50758934,0.071132787,0.596921325,0.025032163,0.02404696,29.20095062,3.320060015,5.628498077,0.34961544,0.008015028,24.06425095,1.449673057,6.002861023
ANGI Homeservices,Nasdaq,Informationsteknik,Affärs- & IT-System,ANGI,-0.640862961,0.02563344,84.22618866,2.139246941,2.158644915,-0.211629276,0.007989348,9.156667709,1.11143899,1.380764008,-0.073412476,0.05164649,42.86404037,3.593307018,1.861232996
AngioDynamics,Nasdaq,Hälsovård,Medicinsk Utrustning,ANGO,-0.577601433,0.187891407,-29.71463966,1.42663002,0.597339511,0.301587334,0.154838696,-11.9708004,16.76148987,6.005681038,0.336740837,0.007797271,34.88628006,3.587553024,-3.800777912
ANI Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ANIP,-0.3418964,0.00933126,91.54788208,2.671442032,2.593053102,0.229268303,0.188552208,22.7951107,0.885388196,2.408591986,-0.587025337,0.086206894,15.26204014,0.227523595,0.499862492
Anika Therapeutics,Nasdaq,Hälsovård,Läkemedel,ANIK,-0.023720384,0.01201942,16.5345192,3.905019045,1.551970959,-0.416666679,0.1006178,112,2.727902889,1.771890998,-0.27802515,0.02198981,17.11178017,1.703778982,5.056839943
Ansys,Nasdaq,Informationsteknik,Affärs- & IT-System,ANSS,0.344236374,0.01858633,48.70774841,14.4107399,6.325725079,0.12,0.988467865,-2.506714106,12.08473969,3.259776115,-0.093994732,0.031412101,16.31328964,1.383569002,2.525841951
Antares Pharma,Nasdaq,Hälsovård,Medicinsk Utrustning,ATRS,-0.03873235,0.03253772,-218.3999939,3.641520977,8.276207924,-0.322399979,0.004989605,7.28915596,1.594566941,0.785705686,-0.313330059,0.037249279,13.36653042,5.227306843,1.805382013
Apogee Enterprises,Nasdaq,Industri,Byggmaterial,APOG,-0.495546532,0.004258717,8.068554878,0.357690513,0.960322797,-0.45604969,0.190669403,11.55198002,0.089220941,0.377719104,-0.580152092,0.066441102,-34.17070007,1.116155982,0.585813522
Apollo Endosurgery,Nasdaq,Hälsovård,Medicinsk Utrustning,APEN,-0.330330315,0.052548609,-1.751217008,0.921321213,22.00798988,-0.607142868,0.049779458,-1.536313057,0.661162794,0.418049395,-0.407766953,0.081967211,8.10092926,0.964416623,0.692963421
Apollo Investment,Nasdaq,Finans & Fastighet,Kapitalförvaltning,AINV,-0.434640541,0.07419899,9.432933807,2.158096075,0.473417908,-0.584905624,0.02202508,5.365853786,3.700799942,0.138911307,-0.160066719,0.024069481,17.47653008,1.629781008,3.835170031
Apollo Medical,Nasdaq,Hälsovård,Sjukhus & Vårdhem,AMEH,-0.211170197,0.030520151,38.24135971,0.949874997,2.780056953,0.213193893,0.003595275,20.0798893,2.742644072,-47.09749985,-0.817858734,0.243902397,3.237011909,0.093301609,0.452028006
AppFolio,Nasdaq,Informationsteknik,Affärs- & IT-System,APPF,0.216082211,0.01072727,98.58837128,13.41368008,26.02548981,0.027933002,0.016786079,22.43902016,6.734735012,5.774475098,-0.27972538,0.042390938,14.13578987,1.352848053,1.468405962
Appian,Nasdaq,Informationsteknik,Affärs- & IT-System,APPN,0.249923229,0.078470831,-52.56293869,10.54965019,13.38269043,-0.75,0.04161849,-0.365630686,-0.461351514,0.04934435,-0.110775108,0.047172189,15.58316994,2.320382118,1.242853045
Apple,Nasdaq,Informationsteknik,Datorer & Hårdvara,AAPL,0.443405266,0.038589981,22.67108917,4.702212811,14.05885029,-0.318032799,0.06147871,-7.152681828,-10.22173977,0.68727082,-0.024366498,0.02930403,25.52268982,11.34729958,2.201930046
Janone,Nasdaq,Sällanköpsvaror,Möbler & Inredning,JAN,-0.110385056,0.042280111,-0.393360496,0.145900205,0.495180309,-0.486111107,0.054945049,-2.478564024,-1.506978989,0.236542702,-0.809719696,0.064051242,-1.997761011,0.157961994,0.361855686
Applied DNA Sciences,Nasdaq,Informationsteknik,Elektronisk Utrustning,APDN,-0.825053787,0.028308389,-0.620787501,3.086345911,2.193015099,-0.531460648,0.059202061,-85.10204315,0.488180012,4.334478855,-0.45414608,0.202213306,-1.417469025,1.340342045,0.391231388
Applied Genetic Technologies,Nasdaq,Hälsovård,Biotech,AGTC,-0.172043018,0.030380559,-3.631732941,2.901235104,1.168292999,-0.25,0.04580153,-2.556818008,1.311126947,1.189152956,-0.354796333,0.007406036,-18.34766006,1.583857059,2.506546974
Applied Material,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMAT,0.220516319,0.02341357,17.34774971,3.211023092,5.568120956,-0.298319397,0.037973881,2.833870888,2.815155029,0.581750274,0.426985016,0.040466919,250.976593,8.673880577,1.809854984
Applied Optoelectronics,Nasdaq,Informationsteknik,Kommunikation,AAOI,-0.374331589,0.1465201,-2.477763891,0.864173889,0.602447808,-0.460352402,0.014945821,1507.692017,0.165303007,0.453137904,-0.138844128,0.030542281,29.6915493,11.30706978,3.12104702
Approach Resources,Nasdaq,Energi,Olja & Gas - Exploatering,AREX,-0.950562439,0.277777805,-0.152732193,0.103243701,0.01372772,-0.308333397,0.01883949,8.574379921,0.370574415,1.112370014,-0.422058029,0.05464962,8.280870438,0.665270925,1.035423994
Seelos Therapeutics,Nasdaq,Hälsovård,Läkemedel,SEEL,-0.833333282,0.03711287,-0.204057395,37.11914063,-1988.525024,-0.259459496,0.09090909,-24.46427917,6.158712864,0.806172788,-0.105179968,0.0385922,14.00566959,1.421913981,1.891229033
Aptevo Therapeutics,Nasdaq,Hälsovård,Biotech,APVO,-0.62907917,0.037230699,-0.281286687,0.42993331,1.177178979,-0.454853249,0.00444247,11.61058044,5.168844223,0.663539112,-0.249151707,0.045997419,8.472582817,2.055356026,2.854974985
Aptinyx,Nasdaq,Hälsovård,Läkemedel,APTX,-0.329048882,0.080839033,-1.525513053,24.00075912,0.869192779,0.444444427,0.237931004,-13,1.183091044,18.18593025,-0.148374081,0.01209253,28.60688019,2.943918943,5.052554131
Aqua Metals,Nasdaq,Material,Gruv - Industrimetaller,AQMS,-0.79240921,0.01031777,-0.733870029,7.484738827,0.73565942,-0.076718688,0.05,4.748888969,4.525002003,0.625531077,-0.178149948,0.047545118,13.68513012,1.510738969,1.203735948
AquaBounty Technologies,Nasdaq,Hälsovård,Biotech,AQB,-0.219298248,0.032,-2.701881886,206.2722015,1.620792985,-0.070631981,0.130434799,4.268396854,4.045512199,0.788554728,0.163614502,0.022282691,22.55431938,3.205221891,2.271085978
Arbutus Biopharma,Nasdaq,Hälsovård,Läkemedel,ABUS,-0.713136673,0.01533301,-0.370524287,11.53135014,0.952861011,-0.010795474,0.042211061,15.65929031,1.55102706,12.18465042,0.10174346,0.018146009,28.6844101,6.099646091,52.22335052
Arcadia Biosciences,Nasdaq,Material,Kemikalier,RKDA,-0.500794907,0.049029622,-0.693631411,23.22418022,3.523565054,-0.451754379,0.026173279,107.1428986,0.128206596,2.001215935,-0.771077652,0.407317085,2.381644011,0.990965605,0.191080496
ArcBest,Nasdaq,Industri,Tåg- & Lastbilstransport,ARCB,-0.430988388,0.04894249,12.68780041,0.162981302,0.638284802,-0.016393423,0.04613348,-26.08695984,2.02954793,9.518865585,-0.619446754,0.273127708,2.541992903,1.289726019,0.351578712
Arch Capital,Nasdaq,Finans & Fastighet,Försäkring,ACGL,-0.11067194,0.048936172,7.549750805,1.742787004,1.031919003,-0.272151947,0.037993181,-22.03064919,4.780463219,0.727754891,-0.216393051,0.005451448,10.20390034,0.359699398,1.604223013
Arcimoto,Nasdaq,Sällanköpsvaror,Bil & Motor,FUV,-0.667425995,0.01122807,-1.717646956,36.11777878,4.688130856,-0.418071289,0.029540589,7.619155884,0.416461408,0.890822828,-0.84015152,0.140995302,-3.026391029,0.41715911,0.235165104
Arcturus Therapeutics,Nasdaq,Hälsovård,Biotech,ARCT,1.308183899,0.029809549,-8.38170433,13.14352989,10.59401989,-0.341463394,0.021210499,-2.048557997,0.29260689,0.505458415,-0.319406815,0.041273832,13.60216999,1.588402987,3.466531992
Ardelyx,Nasdaq,Hälsovård,Biotech,ARDX,0.833780136,0.0207867,-4.645476818,115.0374985,3.254738092,-0.82781456,0.063831849,-0.1192661,0.41426909,-4.994540215,-0.46603775,0.049469972,30.64982033,2.111572027,1.227890968
Arena Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ARNA,0.029517174,0.003948667,6.349804878,3.037892103,2.286448956,0.254902,0.157379503,40.67797089,3.626746893,6.256381035,-0.116547766,0.024492071,7.442005157,1.347767949,0.966374576
Ares Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,ARCC,-0.24034584,0.045,7.097086906,3.717657089,0.760757983,-0.469879494,0.01394729,31.25,2.252173901,1.907997966,0.062821031,0.017716219,17.17708015,1.329344988,4.527164936
Ark Restaurants,Nasdaq,Sällanköpsvaror,Restaurang & Café,ARKR,-0.408010483,0.011067131,9.833054543,0.249325395,0.969521105,0.11007452,0.05672461,3.898061037,3.561727047,0.846180916,-0.401464386,0.041943378,114.6233978,0.709472895,3.211527109
Arotech,Nasdaq,Industri,Elektroniska komponenter,ARTX,0.165369625,0.03690686,-125.313797,0.875192523,1.051607966,-0.181818123,0.02567246,-7.913248062,1.040048957,16.59861946,-0.303377571,0.01515152,12.62570953,0.629845023,1.430500984
ArQule,Nasdaq,Hälsovård,Biotech,ARQL,4.665722351,0.025408349,-58.13953018,505.3868103,15.75971031,-0.912755127,0.034057319,-0.160052404,0.037357081,-0.535270274,-0.149303913,0.04937923,12.16699028,1.062075019,1.528565049
Arrow Financial,Nasdaq,Finans & Fastighet,Banker,AROW,-0.214474087,0.04376368,10.71885014,3.663496971,1.332663059,-0.257425728,0.024599681,-375,5.82169199,2.027504921,-0.414348717,0.025953801,102.7466965,0.658266425,0.894882977
Arrowhead Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ARWR,1.007096024,0.067146282,68.39658356,22.72649956,7.434515953,0.500000114,0.031715341,-0.25,3.086203098,0.207472205,-0.758364334,0.169230804,-0.423728794,0.120332301,0.203401297
