Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Sleepo,Spotlight,Sällanköpsvaror,Möbler & Inredning,SLEEP,0.126050396,0.044430141,-46.85314941,0.355453014,4.174712181
NEXT Biometrics,OB Match,Informationsteknik,Biometri,NEXT,-0.834444427,0.01496026,-0.373096913,0.757564306,0.492798209
Zalaris,OB Match,Informationsteknik,Affärs- & IT-System,ZAL,0.23715416,0.02783577,-124.8005981,0.807071686,5.841880798
NattoPharma,Oslo Axess,Hälsovård,Läkemedel,NATTO,-0.15714282,0.01343284,-14.94931984,1.223345041,1.414878964
Medistim,OB Match,Hälsovård,Medicinsk Utrustning,MEDI,0.561946907,0.093121691,45.66268921,8.826382637,13.55377007
Matas,Mid Cap,Dagligvaror,Hygienprodukter,MATAS,-0.332072563,0.01949541,7.444190025,0.448756486,0.601507425
FirstFarms,Small Cap,Dagligvaror,Jordbruk,FFARMS,0.154471512,0.071307302,15.60011005,1.066323996,0.891709983
Esoft Systems,First North,Sällanköpsvaror,Marknadsföring,ESOFT,0.034090929,0.033057849,14.00646019,0.392566592,4.065180779
Detection,First North,Hälsovård,Medicinsk Utrustning,DETEC,-0.004926033,0.01384349,23.27725029,2.829559088,4.976008892
Catena Media,Mid Cap,Sällanköpsvaror,Betting & Casino,CTM,-0.67471077,0.01163257,-11.05679989,1.133026958,0.792500615
Sjöstrand Coffee,Spotlight,Sällanköpsvaror,Hemelektronik,SCC B,0.265789509,0.01763908,-5.699051857,1.546026945,3.23307991
Invent Medic,Spotlight,Hälsovård,Medicinsk Utrustning,IMS,-0.337500038,0.045252891,-6.192493063,234.4163003,11.66763811
Loudspring Oyj,First North,Finans & Fastighet,Investmentbolag,LOUD,-0.204747791,0.096140347,-1.547343969,31.45716095,0.970987976
EAB Group,Small Cap,Finans & Fastighet,Kapitalförvaltning,EAB,-0.263358765,0.027320399,-17.82086945,1.452010036,1.384299994
Herantis Pharma,First North,Hälsovård,Biotech,HRTIS,0.321428604,0.385321083,-5.604786873,199.3724976,24.23489952
Nexstim Oyj,First North,Hälsovård,Medicinsk Utrustning,NXTMH,-0.749738235,0.01941126,-0.194625393,0.386914998,-1.783280015
Nixu,Small Cap,Informationsteknik,Säkerhet & Bevakning,NIXU,-0.266086998,0.02484472,-17.81341934,1.21558404,4.073253155
Piippo,First North,Material,Förpackning,PIIPPO,-0.13333334,0.03241158,-16.81034088,0.262350291,0.576803029
Robit,Small Cap,Industri,Industrikomponenter,ROBIT,-0.074074111,0.032220609,-5.805514812,0.478153914,0.831332207
SavoSolar Oyj,First North,Kraftförsörjning,Solkraft,SAVOH,-0.226415062,0.13125,-0.264516085,0.313260406,0.583510876
Siili Solutions,Small Cap,Informationsteknik,Affärs- & IT-System,SIILI,-0.07415729,0.103734398,22.33061981,0.703800499,2.772314072
Taaleri,Mid Cap,Finans & Fastighet,Kapitalförvaltning,TAALA,-0.150684977,0.083180428,15.86894989,2.615314007,1.398007035
Talenom,Mid Cap,Industri,Affärskonsulter,TNOM,0.019230828,0.045502548,28.83045959,3.763530016,9.312153816
United Bankers,First North,Finans & Fastighet,Kapitalförvaltning,UNIAV,-0.037974708,0.043811612,17.27272987,2.351115942,2.059700012
Verkkokauppa.com,First North,Sällanköpsvaror,Detaljhandel,VERK,-0.156097536,0.03943218,19.96537971,0.308965296,4.264554977
XXL,OB Match,Sällanköpsvaror,Detaljhandel,XXL,-0.723494797,0.068241472,-4.021129131,0.132810295,0.309626698
LeoVegas,Mid Cap,Sällanköpsvaror,Betting & Casino,LEO,-0.074726586,0.025983679,27.98345947,0.820415497,3.129149914
Insr Insurance,OB Match,Finans & Fastighet,Försäkring,INSR,-0.501315804,0.090529251,-5.540125847,0.38932839,1.296126008
Bonheur,OB Match,Kraftförsörjning,Vindkraft,BON,0.114084482,0.104693203,-17.30569077,0.858598113,1.176377058
Protector,OB Match,Finans & Fastighet,Försäkring,PROTCT,-0.53636364,0.084210529,-537.3563232,0.582675815,1.19677496
Thin Film,OB Match,Informationsteknik,Elektronik & Tillverkning,THIN,-0.793814468,0.080527086,-0.142910704,6.511066914,-0.648832917
AF Gruppen,OB Match,Industri,Byggnation & Infrastruktur,AFG,-0.018633541,0.31125,18.55484009,0.700770378,7.235534191
Humana,Mid Cap,Hälsovård,Sjukhus & Vårdhem,HUM,-0.291245842,0.032378581,11.90005016,0.299610794,0.979936123
GARO,Mid Cap,Industri,Elektroniska komponenter,GARO,0.267543869,0.01903036,33.72229004,2.858839035,8.425656319
Dividend Sweden,NGM,Finans & Fastighet,Investmentbolag,DIVI B,-0.581818199,0.01276596,-3.328509092,0.521546423,0.477569789
RhoVac,Spotlight,Hälsovård,Biotech,RHOVAC,-0.65625,0.0292887,-3.052079916,17.52014923,0.74956888
Polygiene,First North,Sällanköpsvaror,Kläder & Skor,POLYG,0.002624669,0.038920319,-30.31745911,2.196346045,4.549450874
AddLife,Mid Cap,Hälsovård,Biotech,ALIF B,0.202380943,0.078459339,59.34775925,2.405275106,5.669342995
Ocean Yield,OB Match,Energi,Olja & Gas - Transport,OCY,-0.617199364,0.025263159,-10.52610016,1.781610012,0.530314684
Kvaerner,OB Match,Energi,Olja & Gas - Service,KVAER,-0.504811249,0.172302399,7.724280834,0.199248195,0.531642616
StrongPoint,OB Match,Industri,Säkerhet,STRONG,0.168421097,0.01849376,15.4574604,0.443054706,1.86648798
Atea,OB Match,Informationsteknik,IT-Konsulter,ATEA,-0.288549633,0.0531496,19.24148941,0.278214306,3.316405058
Wallenius Wilhelmsen,OB Match,Industri,Sjöfart & Rederi,WALWIL,-0.667326736,0.092352095,5.265357018,0.125263304,0.182843298
Stolt-Nielsen,OB Match,Industri,Sjöfart & Rederi,SNI,-0.274582615,0.212877407,26.21083069,0.270711094,0.400906414
Tomra Systems,OBX,Industri,Energi & Återvinning,TOM,0.185907078,0.035762119,56.9474411,5.010916233,9.225736618
Veidekke,OB Match,Industri,Byggnation & Infrastruktur,VEI,-0.08868825,0.041848302,17.19886971,0.313693613,2.869299889
Kongsberg Gruppen,OB Match,Industri,Militär & Försvar,KOG,0.04647438,0.02661267,33.58103943,0.97615099,1.835026979
SalMar,OBX,Dagligvaror,Fiskodling,SALM,-0.002232203,0.0224805,18.32008934,3.724601984,5.060135841
Napatech,OB Match,Informationsteknik,Kommunikation,NAPA,0.67391304,0.042843232,-10.6294899,0.847185194,1.842345953
Bang & Olufsen,Mid Cap,Sällanköpsvaror,Hemelektronik,BO,-0.639182281,0.03445652,-1.826177001,0.401806086,0.946134925
Flugger,Small Cap,Material,Kemikalier,FLUG B,-0.013888888,0.004136505,17.1617794,0.449150205,1.088842988
Roblon,Small Cap,Material,Kemikalier,RBLN B,-0.039325843,0.021864951,-103.3420029,0.91992718,1.195989013
Xintela,First North,Hälsovård,Biotech,XINT,-0.412751694,0.02727273,-3.17373991,24.32559013,14.81766033
ABG Sundal Collier,OB Match,Finans & Fastighet,Nischbanker,ASC,-0.186101284,0.056636162,7.153209209,1.203516006,2.35373497
Hiddn Solutions,OB Match,Informationsteknik,Säkerhet & Bevakning,HIDDN,-0.920555573,0.062663178,-0.159682006,0.33341229,-2.984328032
Akastor,OB Match,Energi,Olja & Gas - Service,AKA,-0.694809952,0.037373741,-226.9022064,0.211114302,0.260000914
Aker,OBX,Finans & Fastighet,Investmentbolag,AKER,-0.64291069,0.039315,-11.53240013,0.362603903,0.93843168
AKVA Group,OB Match,Dagligvaror,Fiskodling,AKVA,-0.188953533,0.175531902,126.8470001,0.603224099,1.881667018
American Shipping,OB Match,Industri,Sjöfart & Rederi,AMSC,-0.281899109,0.010780571,40.21269989,1.992122054,0.998490393
AqualisBraemar,OB Standard,Energi,Olja & Gas - Service,AQUA,-0.280575562,0.013422821,2.127509117,0.349145502,0.40390119
Archer,OB Match,Energi,Olja & Gas - Borrning,ARCHER,-0.6775,0.032146959,-0.635893106,0.03266418,0.279815108
Austevoll Seafood,OB Match,Dagligvaror,Fiskodling,AUSS,-0.219028721,0.04012589,12.72157955,0.684359491,0.684671819
Avocet Mining,OB Standard,Material,Gruv - Guld & Silver,AVM,-0.040123491,0.02690583,-0.84350419,0.062800713,-0.05668604
Belships,OB Match,Industri,Sjöfart & Rederi,BEL,-0.136690626,0.01713502,34.46295166,0.780437112,0.792093873
Solon Eiendom,OB Match,Finans & Fastighet,Fastighetsbolag,SOLON,-0.302777767,0.037561581,12.12325954,1.02331996,1.430112958
Biotec Pharmacon,OB Match,Hälsovård,Biotech,BIOTEC,0.832535934,0.06481482,-60.79365158,4.386970997,7.828940868
Techstep,OB Standard,Informationsteknik,Affärs- & IT-System,TECH,-0.353383484,0.043737569,-6.529993057,0.371015191,0.923915625
Wilh. Wilhelmsen B,OB Match,Industri,Sjöfart & Rederi,WWIB,-0.281786938,0.123583899,4.883701801,0.654990017,0.296139091
Borgestad,OB Match,Finans & Fastighet,Fastighetsbolag,BOR,-0.230769215,0.363790207,-1.760349035,0.09592738,0.192667603
Borregaard,OB Match,Material,Kemikalier,BRG,0.03555053,0.067857141,21.65468025,1.783527017,2.731396914
BW Offshore Limited,OBX,Energi,Olja & Gas - Service,BWO,-0.544936104,0.01625442,5.997148991,0.4296242,0.339634389
ContextVision,OB Match,Hälsovård,Medicinsk Utrustning,COV,0.213986053,0.04594017,99.75865173,7.742897034,11.15869999
Simris Alg,First North,Dagligvaror,Hälsoprodukter,SIMRIS B,-0.830508499,0.008176376,-0.522629917,7.712563992,0.371507496
DOF,OB Match,Energi,Olja & Gas - Service,DOF,-0.848207169,0.01490757,-0.183517203,0.03552961,0.071767703
Eidesvik Offshore,OB Standard,Industri,Sjöfart & Rederi,EIOF,-0.419047623,0.023786199,-1.894899964,0.333748102,0.178242907
Electromagnetic Geoservices,OB Match,Energi,Olja & Gas - Service,EMGS,-0.75187973,0.05450417,0.659933984,0.111052997,0.621391773
Entra,OB Match,Finans & Fastighet,Fastighetsbolag,ENTRA,-0.056923089,0.038684721,7.644821167,9.632857323,0.997856379
Funcom,OB Match,Sällanköpsvaror,Gaming & Spel,FUNCOM,-0.049943304,0.071351352,-531.4285889,5.52957201,3.178039074
Gaming Innovation,OB Match,Sällanköpsvaror,Betting & Casino,GIG,-0.761593323,0.01773717,-0.569165707,0.299407989,1.655161023
Golden Ocean,OBX,Industri,Sjöfart & Rederi,GOGL,-0.217409935,0.060018749,16.18050957,0.852531672,0.397594601
Goodtech,OB Match,Industri,Affärskonsulter,GOD,0.127659664,0.01396495,27.79233932,0.269747287,0.527468324
Grieg Seafood,OB Match,Dagligvaror,Fiskodling,GSF,0.038387718,0.007619048,19.21641922,1.438701987,2.923501015
Havila Shipping,OB Match,Energi,Olja & Gas - Service,HAVI,-0.227748661,0.020771511,-0.218776196,0.093881689,-0.067795306
Hexagon Composites,OB Match,Material,Förpackning,HEX,-0.249450588,0.024203689,42.14097977,1.332556963,2.114500046
Höegh LNG,OB Match,Energi,Olja & Gas - Transport,HLNG,-0.716985931,0.028937581,-3.214015961,0.283508986,0.240452006
IDEX Biometrics,OB Match,Informationsteknik,Biometri,IDEX,-0.643962021,0.02807775,-2.749371052,210.6210938,5.014883995
InterOil Exploration,OB Match,Energi,Olja & Gas - Exploatering,IOX,-0.68,0.03959276,-2.338326931,0.570049822,-1.935359955
Jinhui Shipping,OB Match,Industri,Sjöfart & Rederi,JIN,-0.45989975,0.009557679,12.08637047,0.764823675,0.214932799
Kongsberg Automotive,OB Match,Industri,Industrikomponenter,KOA,-0.837249985,0.007423848,1.868005991,0.04601527,0.191397801
Sydsvenska Hem,Spotlight,Finans & Fastighet,Fastighetsbolag,SYDSV,-0.044247789,0.0195157,9.713017464,5.719454765,0.997752011
Hoivatilat,Mid Cap,Finans & Fastighet,Fastighetsbolag,HOIVA,0.787330322,0.054120541,14.14756012,17.16798019,2.15684104
Plejd,Spotlight,Industri,Elektroniska komponenter,PLEJD,-0.182407379,0.01297648,-31.05656052,2.935873985,2.895118952
Vadsbo SwitchTech,Spotlight,Industri,Elektroniska komponenter,VADS,-0.430769234,0.0153386,-4.488111973,0.769550979,3.050548077
Litium,Spotlight,Informationsteknik,Affärs- & IT-System,LITI,0.083333292,0.01184211,-6.954350927,2.498765405,3.457416914
Nepa,First North,Informationsteknik,Affärs- & IT-System,NEPA,-0.629629631,0.00952381,-6.870963097,0.587034225,3.116775036
Resurs Holding,Large Cap,Finans & Fastighet,Kredit & Finansiering,RESURS,-0.515270958,0.036092939,4.865907192,1.604689002,0.826746523
Leroy Seafood,OBX,Dagligvaror,Fiskodling,LSG,-0.151125422,0.032085559,16.93828011,1.539962053,1.77087903
Multiconsult,OB Standard,Industri,Affärskonsulter,MULTI,-0.230529537,0.01072633,37.94746017,0.387771189,2.291517019
Navamedic,OB Match,Hälsovård,Läkemedel,NAVA,0.40151516,0.043477321,-12.38368988,1.065179944,2.535409927
NEL,OBX,Kraftförsörjning,Förnybarenergi,NEL,1.027824631,0.006549959,-53.68304062,25.41324043,7.840332985
Axactor,OB Match,Finans & Fastighet,Kredit & Finansiering,AXA,-0.674311905,0.00973758,7.821968079,0.447810799,0.338158101
Norway Royal Salmon,OB Match,Dagligvaror,Fiskodling,NRS,0.174302311,0.031948881,24.88256073,1.739238977,2.934547901
Norwegian Energy,OB Match,Energi,Olja & Gas - Exploatering,NOR,-0.478079338,0.268907604,-5.309885025,42.22618866,-9.334210396
Norwegian Property,OB Match,Finans & Fastighet,Fastighetsbolag,NPRO,0.004587174,0.028968711,5.965026855,5.371181011,0.729299605
NRC Group,OB Match,Industri,Byggnation & Infrastruktur,NRC,-0.478632469,0.02118644,-26.9911499,0.270215303,0.819913507
Odfjell ser. B,OB Match,Industri,Sjöfart & Rederi,ODFB,-0.235714302,0.065252848,-5.310041904,0.222795397,0.352584213
Odfjell Drilling,OB Match,Energi,Olja & Gas - Borrning,ODL,-0.774462204,0.0925,4.358905792,0.216144904,0.167482197
Olav Thon,OB Match,Finans & Fastighet,Fastighetsbolag,OLT,-0.22012579,0.026077509,7.194452763,4.419370174,0.482295305
Panoro Energy,OB Match,Energi,Olja & Gas - Exploatering,PEN,-0.616510544,0.02806123,4.615927219,0.981457889,0.65014112
Petrolia,OB Standard,Energi,Olja & Gas - Service,PSE,-0.249999981,0.063663082,2.935061932,0.265936494,0.371997207
Photocure,OB Match,Hälsovård,Läkemedel,PHO,0.487858772,0.002829855,45.98485184,5.166385174,6.973617077
Polarcus,OB Match,Energi,Olja & Gas - Service,PLCS,-0.743103409,0.01916775,-1.756039977,0.061051451,0.256996393
Prosafe,OB Match,Energi,Olja & Gas - Service,PRS,-0.901190491,0.056239009,-0.03897693,0.069151938,6.494520187
Q-Free,OB Match,Informationsteknik,Kommunikation,QFR,-0.555,0.020469079,-13.65030956,0.333738089,0.836465716
Questerre Energy,OB Match,Energi,Olja & Gas - Exploatering,QEC,-0.712230225,0.038992691,4.400440216,1.419201016,0.191032901
SAS Nok,OB Match,Industri,Flygtransport,SAS NOK,-0.480285683,0.045539041,16.48241997,0.080452614,0.851331294
Incus Investor,OB Standard,Finans & Fastighet,Investmentbolag,INC,-0.257281551,0.028515241,9.139784813,0.225950301,3.575908899
Scatec Solar,OB Match,Kraftförsörjning,Solkraft,SSO,0.652648773,0.016329679,-485.4025879,10.61561012,6.147329807
Selvaag Bolig,OB Match,Finans & Fastighet,Fastighetsbolag,SBO,-0.05462182,0.07841536,6.446713924,1.252486944,1.25048995
SeaBird Exploration,OB Match,Energi,Olja & Gas - Service,SBX,-0.838187714,0.01965438,-0.385356486,0.203563601,0.1973802
Magnora,OB Match,Energi,Olja & Gas - Service,MGN,0.063087287,0.036577051,19.56521988,10.01556015,3.897543907
Siem Offshore,OB Standard,Energi,Olja & Gas - Service,SIOFF,-0.473333321,0.006836605,-0.95966959,0.289419889,0.2395069
Solstad Offshore,OB Match,Energi,Olja & Gas - Transport,SOFF,-0.663115845,0.051762938,-0.051245179,0.028113499,-0.04115019
SpareBank,OB Match,Finans & Fastighet,Banker,SRBANK,-0.422709923,0.020686409,5.017166138,2.369514942,0.623054504
Storm Real Estate,OB Standard,Finans & Fastighet,Fastighetsbolag,STORM,-0.5925,0.01162375,-5.096936226,0.551163018,0.339060396
Team Tankers,OB Standard,Industri,Sjöfart & Rederi,TEAM,-0.246153831,0.009439528,-1.488139987,0.335718989,0.292657703
Nekkar,OB Match,Industri,Sjöfart & Rederi,NKR,-0.681967163,0.030685921,4.182837009,0.768333614,0.877126396
Voss Veksel Landmandsbank,OB Match,Finans & Fastighet,Banker,VVL,-0.084967318,0.021707671,5.689599991,2.763520956,0.469476908
Carasent,OB Match,Informationsteknik,Affärs- & IT-System,CARA,2.048245544,0.02454628,175.9494019,11.78477001,6.235741138
Arendals Fossekompani,OB Standard,Kraftförsörjning,Elförsörjning,AFK,-0.220779228,0.01331188,76.76584625,1.12183702,1.683985949
Asetek,OB Match,Informationsteknik,Datorer & Hårdvara,ASETEK,0.084848461,0.008955224,-164.8249969,1.904894948,2.653316975
Endur,OB Match,Industri,Sjöfart & Rederi,ENDUR,-0.464462814,0.01780627,-14.33627987,0.279157102,1.23587501
Bouvet,OB Match,Informationsteknik,IT-Konsulter,BOUVET,0.492592583,0.045662098,22.93173027,1.937453032,13.03256989
Byggma,OB Standard,Industri,Byggmaterial,BMA,-0.150259066,0.0100368,12.00498009,0.324904799,0.681492925
Data Respons,OB Match,Informationsteknik,IT-Konsulter,DAT,0.496865234,0.025109169,22.72077942,1.665199995,3.025204897
EMAS Offshore,OB Standard,Energi,Olja & Gas - Service,EMAS,0,0.038888891,-0.102260299,0.086724803,0.547463417
Europris,OB Match,Dagligvaror,Livsmedelsbutiker,EPR,0.189317112,0.053608251,15.65015984,0.942188382,2.969986916
Paradox Interactive,First North,Sällanköpsvaror,Gaming & Spel,PDX,0.313969517,0.122137403,53.63594818,15.56155014,17.83188057
GC Rieber Shipping,OB Standard,Industri,Sjöfart & Rederi,RISH,-0.450549469,0.036372449,29.90431023,1.672896981,0.247014299
Gyldendal,OB Standard,Sällanköpsvaror,Media & Publicering,GYL,0.375,0.013473051,26.86544037,0.733718514,2.136085987
Havyard Group,OB Match,Industri,Sjöfart & Rederi,HYARD,-0.577777786,0.005129365,-0.567265809,0.01613,0.186562493
Itera,OB Standard,Informationsteknik,IT-Konsulter,ITE,0.113861399,0.0706179,17.77952957,1.32009697,15.95121956
Kid,OB Match,Sällanköpsvaror,Möbler & Inredning,KID,0.112676134,0.022375419,9.264687538,0.82182461,1.675045967
Kitron,OB Match,Industri,Elektroniska komponenter,KIT,0.027303729,0.005639098,12.20600033,0.490177691,2.187866926
Oceanteam,OB Match,Energi,Olja & Gas - Transport,OTS,-0.52289341,0.009400705,3.980737925,0.623529375,0.231407702
NTS,OB Standard,Industri,Sjöfart & Rederi,NTS,0.017241379,0.03455631,15.96407032,2.55946207,1.641230941
Polaris Media,OB Standard,Sällanköpsvaror,Media & Publicering,POL,0.16666666,0.035338349,10.98453045,0.730970681,0.733915508
RAK Petroleum,OB Match,Energi,Olja & Gas - Exploatering,RAKP,-0.686206894,0.028016441,0.960422218,0.172641605,0.190337703
Reach Subsea,OB Standard,Energi,Olja & Gas - Service,REACH,-0.567567596,0.048028998,-3.860071898,0.270984799,0.830991626
Sbanken,OB Match,Finans & Fastighet,Nischbanker,SBANK,-0.398364487,0.095579453,8.116754532,3.518738031,0.79922092
Wilson,OB Standard,Industri,Sjöfart & Rederi,WILS,0.099009895,0.020437961,8.482023239,0.344936609,0.807272673
Aqua Bio Technology,Oslo Axess,Dagligvaror,Hälsoprodukter,ABT,-0.24460434,0.026532481,-2.038835049,20.80540085,3.679732084
Awilco Drilling,OB Match,Energi,Olja & Gas - Borrning,AWDR,-0.819480515,0.023809519,-1.118621945,0.89733541,0.136345893
Awilco LNG,Oslo Axess,Energi,Olja & Gas - Transport,ALNG,-0.695121918,0.002857271,-2.280189991,0.559690714,0.175629497
Hunter Group,Oslo Axess,Energi,Olja & Gas - Service,HUNT,0.072222223,0.010917031,13.77095985,8.88933754,1.040099978
EAM Solar,Oslo Axess,Kraftförsörjning,Solkraft,EAM,-0.618518524,0.019102989,-150.1457977,2.274666071,0.646462381
Hofseth BioCare,Oslo Axess,Dagligvaror,Hälsoprodukter,HBC,1.786259766,0.01151742,-27.32036018,32.79603958,17.59585953
FLEX LNG,OB Match,Energi,Olja & Gas - Exploatering,FLNG,-0.595564499,0.01785453,18.51305008,2.61824894,0.374260187
5th Planet Games,Oslo Axess,Sällanköpsvaror,Gaming & Spel,FIVEPG,-0.5,0.01088083,-0.440270007,2.64826107,0.807175517
Magseis Fairfield,OB Match,Energi,Olja & Gas - Service,MSEIS,-0.888184814,0.038269551,-0.337625086,0.079589069,0.157758296
North Energy,Oslo Axess,Energi,Olja & Gas - Exploatering,NORTH,-0.340795975,0.033101051,-10.23956966,178.6378937,0.521021783
PCI Biotech,OB Match,Hälsovård,Biotech,PCIB,0.7,0.015421799,-18.88323975,178.8468018,6.578100204
Philly Shipyard,Oslo Axess,Industri,Sjöfart & Rederi,PHLY,1.461971893,0.059002428,-6.265906811,4.288355827,1.311622977
RomReal,Oslo Axess,Finans & Fastighet,Fastighetsbolag,ROM,-0.00999999,0.04013875,-5.21189785,10.03598022,0.436512589
Saga Tankers,Oslo Axess,Energi,Olja & Gas - Transport,SAGA,-0.293578014,0.142465801,4.203056812,2.634834051,0.584065974
Vow,OB Match,Industri,Energi & Återvinning,VOW,0.728301849,0.008866231,-237.7985992,5.743402004,9.517351151
Vistin Pharma,OB Match,Hälsovård,Läkemedel,VISTIN,-0.028571401,0.042389212,4.555198193,1.321822047,0.729437888
Aasen Sparebank,Merkur Market,Finans & Fastighet,Banker,AASB-ME,-0.025,0.01999633,1.185590982,0.409230411,0.109671503
Induct,Merkur Market,Informationsteknik,Affärs- & IT-System,INDUCT-ME,-0.538461571,0.008157494,-8.792128563,2.660211086,15.74438953
WR Entertainment,Merkur Market,Sällanköpsvaror,Media & Publicering,WRE-ME,-0.423076897,0.01470588,-0.073149323,6.41943121,0.925204873
ALK-Abello,Large Cap,Hälsovård,Läkemedel,ALK B,0.521178627,0.023387101,-334.6296997,5110.401855,5.268091202
Alm. Brand,Large Cap,Finans & Fastighet,Försäkring,ALMB,-0.151033382,0.01707664,19.59273911,1.048643947,1.935271978
Ambu,Large Cap,Hälsovård,Medicinsk Utrustning,AMBU B,0.169607296,0.195804195,167.9196014,16.99732018,23.36632919
Bavarian Nordic,Mid Cap,Hälsovård,Biotech,BAVA,-0.010932945,0.008733624,-10.59998989,7.703231812,2.253632069
DS Norden,Mid Cap,Industri,Sjöfart & Rederi,DNORD,-0.187251015,0.05529954,26.88986969,0.199802607,0.601012588
DFDS,Large Cap,Industri,Sjöfart & Rederi,DFDS,-0.519518547,0.03100775,6.431553841,0.507407188,0.819277883
Athena Investments,Small Cap,Kraftförsörjning,Förnybarenergi,ATHENA,-0.635683746,0.0171997,-1.035058022,0.892929673,0.371563613
Jeudan,Large Cap,Finans & Fastighet,Fastighetsbolag,JDAN,0.143564358,0.02302923,15.21249962,8.177798271,1.72656095
Jutlander Bank,Mid Cap,Finans & Fastighet,Banker,JUTBK,-0.116402121,0.048857651,3.823995113,1.772299051,0.432731807
NKT Holding,Mid Cap,Industri,Elektroniska komponenter,NKT,-0.042335787,0.254681606,-5.653563976,0.354189396,0.591520071
NNIT,Mid Cap,Informationsteknik,IT-Konsulter,NNIT,-0.321630821,0.010234801,16.36611938,0.97939831,2.56201911
Onxeo,Small Cap,Hälsovård,Läkemedel,ONXEO,-0.340800018,0.026824031,-3.0868361,4.889130116,0.717449725
Per Aarsleff,Mid Cap,Industri,Byggnation & Infrastruktur,PAAL B,-0.254222202,0.01575758,7.888599873,0.251995206,1.052754045
Ringkjobing Landbobank,Large Cap,Finans & Fastighet,Banker,RILBA,-0.146713619,0.01470413,10.96263027,5.380314827,1.409265995
SAS ddk,Mid Cap,Industri,Flygtransport,SAS DKK,-0.568483047,0.001788464,13.85015011,0.067599982,0.715327621
Schouw & Co.,Large Cap,Industri,Industrikomponenter,SCHO,-0.006344671,0.100840302,12.63047028,0.54933399,1.208776951
SimCorp,Large Cap,Informationsteknik,Affärs- & IT-System,SIM,-0.072261071,0.081736908,33.12342072,7.061514854,13.95390987
Solar,Mid Cap,Industri,Affärskonsulter,SOLAR B,-0.329966316,0.032061069,22.69228935,0.124351598,0.912249982
Sparekassen Sjaelland-Fyn,Mid Cap,Finans & Fastighet,Banker,SPKSJF,-0.101149464,0.04079741,4.977056026,0.940867305,0.319761306
Tivoli,Mid Cap,Sällanköpsvaror,Resor & Nöjen,TIV,-0.072674417,0.370370407,21.78499985,3.468856096,3.473812103
Spar Nord Bank,Large Cap,Finans & Fastighet,Banker,SPNO,-0.264906292,0.096296301,5.362979889,3.443469048,0.554920316
United Int. Enterprises,Mid Cap,Finans & Fastighet,Investmentbolag,UIE,-0.102564106,0.0212427,9.161289215,2.180239916,1.009335041
Zealand Pharma,Mid Cap,Hälsovård,Biotech,ZEAL,0.727419357,0.132880096,-12.66825962,175.1721039,5.826463223
Össur,Large Cap,Hälsovård,Medicinsk Utrustning,OSSR,0.321156883,0.028306341,43.71474075,4.206569195,5.115149975
AaB,Small Cap,Sällanköpsvaror,Fritid & Sport,AAB,-0.445544548,0.01339473,-0.825594604,0.294420689,0.245067105
AGF B,Small Cap,Sällanköpsvaror,Fritid & Sport,AGF B,0.7075811,0.01008287,8.958333015,1.142881989,2.236964941
BoStad,Small Cap,Finans & Fastighet,Fastighetsbolag,BOSTAD B,0.084112062,0.003051106,20.47661018,2.839333057,0.732789993
Andersen & Martini,Small Cap,Sällanköpsvaror,Bil & Motor,AM B,-0.39099102,0.03020962,42.29758072,0.090996571,0.752541482
BankNordik,Mid Cap,Finans & Fastighet,Banker,BNORDIK CSE,-0.130909109,0.029380021,4.626605034,1.535802007,0.422431588
BioPorto,Small Cap,Hälsovård,Biotech,BIOPOR,-0.288486423,0.0396679,-6.909547806,18.07136917,18.99913025
Brd. Klee,Small Cap,Industri,Industrikomponenter,KLEE B,-0.0234375,0.05323194,109.935997,6.357831001,14.9816103
Brdr. A&O Johansen,Small Cap,Industri,Installation & VVS,AOJ P,-0.05688623,0.064631958,5.376601219,0.196595699,0.80930531
Brdr. Hartmann,Mid Cap,Material,Förpackning,HART,-0.020618556,0.038004749,11.78693962,0.836350024,2.241554976
Brondby IF,Small Cap,Sällanköpsvaror,Fritid & Sport,BIF,-0.578804359,0.07841599,-1.155853987,0.519286275,1.570584059
cBrain,Small Cap,Informationsteknik,Affärs- & IT-System,CBRAIN,2.120622406,0.002253918,197.7805023,16.63693047,17.45640945
ChemoMetec,Mid Cap,Hälsovård,Medicinsk Utrustning,CHEMM,0.59176033,0.01354573,92.48513031,22.53664017,11.16989994
Columbus,Mid Cap,Informationsteknik,Affärs- & IT-System,COLUM,-0.498405113,0.01876303,36.1079216,0.385273397,1.118541956
Copenhagen Capital,Small Cap,Finans & Fastighet,Fastighet - REIT,CPHCAP ST,0.095238085,0.099476442,4.150019169,5.88813591,0.612212121
Danske Andelskassers,Small Cap,Finans & Fastighet,Nischbanker,DAB,0.196141529,0.099200001,3.995059967,1.506122947,0.454752505
Dantax,Small Cap,Sällanköpsvaror,Hemelektronik,DANT,0.31,0.043899288,16.44355011,2.427198887,1.088824034
Djurslands Bank,Small Cap,Finans & Fastighet,Banker,DJUR,-0.097560978,0.02321532,5.38874197,1.636154056,0.524785876
Scandinavian Investment,Small Cap,Finans & Fastighet,Investmentbolag,SIG,0.040268416,0.05405406,11.33870029,0.245389104,1.025342941
Erria,First North,Industri,Sjöfart & Rederi,ERRIA,-0.516759758,0.278688507,-11.09685993,0.260465592,-1.21232605
