Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Siili Solutions,Small Cap,Informationsteknik,Affärs- & IT-System,SIILI,-0.07415729,0.103734398,22.33061981,0.703800499,2.772314072,-0.076923075,0.08,-4.040403843,7.071068764,1.974148989,-0.356395836,0.053125,8.568062782,2.460799932,0.718286097
Taaleri,Mid Cap,Finans & Fastighet,Kapitalförvaltning,TAALA,-0.150684977,0.083180428,15.86894989,2.615314007,1.398007035,-0.524999962,0.028268549,-2.006335974,16.67028046,-15.53582001,-0.334942093,0.042815681,5.141599178,1.156795979,0.607962072
Talenom,Mid Cap,Industri,Affärskonsulter,TNOM,0.019230828,0.045502548,28.83045959,3.763530016,9.312153816,-0.437499924,0.072131152,-1.810865045,1.228788972,1.527158976,0.048491716,0.01729789,17.78727913,5.76305294,1.869045019
United Bankers,First North,Finans & Fastighet,Kapitalförvaltning,UNIAV,-0.037974708,0.043811612,17.27272987,2.351115942,2.059700012,-0.31818182,0.006271777,-5.905511856,1.156337976,1.36699295,-0.412912178,0.067246838,5.355932236,1.627738953,0.561764419
Verkkokauppa.com,First North,Sällanköpsvaror,Detaljhandel,VERK,-0.156097536,0.03943218,19.96537971,0.308965296,4.264554977,0.25,0.071153851,-3.048779964,0.289592206,-0.426728398,-0.268989334,0.005184033,7.518140793,2.336654902,0.91481328
XXL,OB Match,Sällanköpsvaror,Detaljhandel,XXL,-0.723494797,0.068241472,-4.021129131,0.132810295,0.309626698,-0.555555573,0.02955195,-0.614439309,0.588729322,0.369414687,-0.267848072,0.03042877,10.00137997,2.523631096,0.895072877
LeoVegas,Mid Cap,Sällanköpsvaror,Betting & Casino,LEO,-0.074726586,0.025983679,27.98345947,0.820415497,3.129149914,0,0.002866972,-1.456310987,-1.312649012,-0.137471095,-0.354513054,0.04415823,8.827709198,4.206849098,0.931665778
Insr Insurance,OB Match,Finans & Fastighet,Försäkring,INSR,-0.501315804,0.090529251,-5.540125847,0.38932839,1.296126008,-0.428571472,0.01050144,-2.597403049,0.82752502,-2.605844975,-0.537226791,0.058302579,5.474305153,1.894901037,0.627313077
Bonheur,OB Match,Kraftförsörjning,Vindkraft,BON,0.114084482,0.104693203,-17.30569077,0.858598113,1.176377058,1.06349205,0.041567702,-14.31717968,814.7640991,117.6158981,-0.420519066,0.0629811,7.131450176,2.316469908,0.626165986
Protector,OB Match,Finans & Fastighet,Försäkring,PROTCT,-0.53636364,0.084210529,-537.3563232,0.582675815,1.19677496,0.11111105,0.0505689,-12.98701,1.911569953,1.253746986,-0.11343688,0.017136329,21.72402,11.10354996,2.888015985
Thin Film,OB Match,Informationsteknik,Elektronik & Tillverkning,THIN,-0.793814468,0.080527086,-0.142910704,6.511066914,-0.648832917,-0.538461571,0.02301055,-4.1095891,1.039397955,0.512621284,-0.233146133,0.03144078,8.623774529,3.018899918,0.807343781
AF Gruppen,OB Match,Industri,Byggnation & Infrastruktur,AFG,-0.018633541,0.31125,18.55484009,0.700770378,7.235534191,-0.75539566,0.028708129,-1.733808994,138.0413971,2.347295046,-0.437851372,0.038888891,8.759123802,1.547752023,0.590312123
Humana,Mid Cap,Hälsovård,Sjukhus & Vårdhem,HUM,-0.291245842,0.032378581,11.90005016,0.299610794,0.979936123,-0.285714264,0.013104841,-31.25,412.7337036,23.55846024,-0.26105875,0.01962709,8.137678146,1.829854012,0.741517186
GARO,Mid Cap,Industri,Elektroniska komponenter,GARO,0.267543869,0.01903036,33.72229004,2.858839035,8.425656319,-0.571428528,0.04165699,-3.383459091,201.0061951,-5.049073219,-0.324942818,0.040433898,10.04152966,1.56785202,0.865375996
Dividend Sweden,NGM,Finans & Fastighet,Investmentbolag,DIVI B,-0.581818199,0.01276596,-3.328509092,0.521546423,0.477569789,-0.675675659,0.024921141,-1.566580057,2.533091068,-1.082893014,-0.433748589,0.069333329,7.035316944,2.87186408,0.738157988
RhoVac,Spotlight,Hälsovård,Biotech,RHOVAC,-0.65625,0.0292887,-3.052079916,17.52014923,0.74956888,-0.84615387,0.030943401,-0.291545212,0.723651171,-0.173511803,-0.225480309,0.015665801,6.097026825,1.012416959,0.489465386
Polygiene,First North,Sällanköpsvaror,Kläder & Skor,POLYG,0.002624669,0.038920319,-30.31745911,2.196346045,4.549450874,0.333333359,0.054748602,-1.839079976,-28.91418076,2.730129957,-0.295045624,0.043356638,10.09459019,3.370273113,0.927121997
AddLife,Mid Cap,Hälsovård,Biotech,ALIF B,0.202380943,0.078459339,59.34775925,2.405275106,5.669342995,-0.85,0.036036041,-0.1088534,0.043019429,-0.5609231,-0.30378067,0.038240919,8.19852066,3.111023903,0.810488284
Ocean Yield,OB Match,Energi,Olja & Gas - Transport,OCY,-0.617199364,0.025263159,-10.52610016,1.781610012,0.530314684,3.628571472,0.050370369,-50.625,69.75911713,9.311239243,-0.346846809,0.033103449,7.580510139,2.42216301,0.68864882
Kvaerner,OB Match,Energi,Olja & Gas - Service,KVAER,-0.504811249,0.172302399,7.724280834,0.199248195,0.531642616,-0.666666641,0.0139684,-0.02602811,0.112217396,-0.01187648,-0.371006203,0.039423809,7.231359005,2.075926065,0.611833572
StrongPoint,OB Match,Industri,Säkerhet,STRONG,0.168421097,0.01849376,15.4574604,0.443054706,1.86648798,-0.960373001,0.008710155,-0.787401617,1.512570977,0.1353468,-0.395289612,0.01368421,10.45794964,2.067409992,0.576475084
Atea,OB Match,Informationsteknik,IT-Konsulter,ATEA,-0.288549633,0.0531496,19.24148941,0.278214306,3.316405058,-0.405063324,0.02618454,-0.501173019,0.209833801,-0.740650713,-0.306205025,0.04471808,9.226813316,2.567332983,0.949121773
Wallenius Wilhelmsen,OB Match,Industri,Sjöfart & Rederi,WALWIL,-0.667326736,0.092352095,5.265357018,0.125263304,0.182843298,0.677419281,0.006724949,-15.38461018,42.21921158,2.179222107,-0.280472031,0.01640185,5.553421021,1.73685801,0.742959023
Stolt-Nielsen,OB Match,Industri,Sjöfart & Rederi,SNI,-0.274582615,0.212877407,26.21083069,0.270711094,0.400906414,-0.5,0.034746349,-0.785340309,4.361707211,-0.263995111,-0.225694485,0.02989537,7.236734867,1.642469049,0.755374014
Tomra Systems,OBX,Industri,Energi & Återvinning,TOM,0.185907078,0.035762119,56.9474411,5.010916233,9.225736618,-0.5,0.009561753,-0.99502492,50.10702896,-0.222633705,-0.39,0.0147541,9.084139824,0.861750185,0.443219513
Veidekke,OB Match,Industri,Byggnation & Infrastruktur,VEI,-0.08868825,0.041848302,17.19886971,0.313693613,2.869299889,-0.666666641,0.050559468,-0.549450576,1.144945979,0.858793914,-0.557894707,0.083809528,-2.623884916,0.201122299,0.398941904
Kongsberg Gruppen,OB Match,Industri,Militär & Försvar,KOG,0.04647438,0.02661267,33.58103943,0.97615099,1.835026979,-0.58421051,0.047266521,-25.40192986,2.011128902,2.919629097,-0.33162426,0.02086529,25.94952011,2.321062088,2.340400934
SalMar,OBX,Dagligvaror,Fiskodling,SALM,-0.002232203,0.0224805,18.32008934,3.724601984,5.060135841,-0.181818123,0.027193861,-5.844155788,45.52169037,-2.481873035,-0.460125427,0.069709539,8.384942055,1.216300011,0.585321128
Napatech,OB Match,Informationsteknik,Kommunikation,NAPA,0.67391304,0.042843232,-10.6294899,0.847185194,1.842345953,0.333333244,0.044111161,-33.21799088,5.5466609,-77.57893372,-0.100257101,0.028571429,12.52011967,3.065829039,1.056828976
Bang & Olufsen,Mid Cap,Sällanköpsvaror,Hemelektronik,BO,-0.639182281,0.03445652,-1.826177001,0.401806086,0.946134925,-0.400000038,0.034246581,-1.657459021,0.173861995,-0.32166791,-0.265058403,0.01505331,15.71597958,0.944469512,2.307893991
Flugger,Small Cap,Material,Kemikalier,FLUG B,-0.013888888,0.004136505,17.1617794,0.449150205,1.088842988,0.694623566,0.05040215,-37.03007889,2.443893909,1.708032012,-0.13990736,0.01301324,22.00662041,1.572860003,2.595768929
Roblon,Small Cap,Material,Kemikalier,RBLN B,-0.039325843,0.021864951,-103.3420029,0.91992718,1.195989013,-0.333333359,0.202279205,-15.38461018,-2.080982924,2.057033062,-0.346428642,0.01973285,6.579577923,1.638821959,0.733509779
Xintela,First North,Hälsovård,Biotech,XINT,-0.412751694,0.02727273,-3.17373991,24.32559013,14.81766033,-0.400000038,0.03303055,4.217926025,0.584154725,0.906606972,-0.324748764,0.047441859,7.96945715,2.138782978,0.753636777
ABG Sundal Collier,OB Match,Finans & Fastighet,Nischbanker,ASC,-0.186101284,0.056636162,7.153209209,1.203516006,2.35373497,-0.04838717,0.006527415,-6.371490002,40.49647141,2.294692993,-0.366967735,0.111700001,13.56147957,4.565732002,2.538970947
Hiddn Solutions,OB Match,Informationsteknik,Säkerhet & Bevakning,HIDDN,-0.920555573,0.062663178,-0.159682006,0.33341229,-2.984328032,-0.731578979,0.04478281,-0.654685497,10.04934978,3.077274084,-0.164087353,0.03049278,14.72292042,3.72795105,2.922250032
Akastor,OB Match,Energi,Olja & Gas - Service,AKA,-0.694809952,0.037373741,-226.9022064,0.211114302,0.260000914,-0.388888893,0.013417521,9.090909004,0.988319576,1.936987996,-0.787412567,0.552631607,-1.292186975,0.61419189,0.178649202
Aker,OBX,Finans & Fastighet,Investmentbolag,AKER,-0.64291069,0.039315,-11.53240013,0.362603903,0.93843168,-0.576271172,0.004148517,-48.07691956,5789.193848,2.108540058,-0.005208373,0.021656351,12.67953968,2.840039015,2.723994017
AKVA Group,OB Match,Dagligvaror,Fiskodling,AKVA,-0.188953533,0.175531902,126.8470001,0.603224099,1.881667018,-0.866666641,0.006813536,-0.102354102,13.36616993,-164.9506989,-0.102095127,0.02518518,11.77394009,4.080645084,1.254971981
American Shipping,OB Match,Industri,Sjöfart & Rederi,AMSC,-0.281899109,0.010780571,40.21269989,1.992122054,0.998490393,-0.954545441,0.02644104,-0.107991397,0.1066752,-0.164514899,0.168488274,0.03273577,18.25164986,4.341248035,4.326601028
AqualisBraemar,OB Standard,Energi,Olja & Gas - Service,AQUA,-0.280575562,0.013422821,2.127509117,0.349145502,0.40390119,-0.736842117,0.02531646,6.756756783,0.476090789,0.2226585,-0.170243912,0.032627871,14.28151989,5.748500824,1.601287961
Archer,OB Match,Energi,Olja & Gas - Borrning,ARCHER,-0.6775,0.032146959,-0.635893106,0.03266418,0.279815108,-0.170212803,0.040387039,6.939501762,5.838769913,0.652640402,-0.45960701,0.169696999,5.992735863,3.056626081,0.612875581
Austevoll Seafood,OB Match,Dagligvaror,Fiskodling,AUSS,-0.219028721,0.04012589,12.72157955,0.684359491,0.684671819,-0.5,0.030511439,-20,0.449654192,-0.432003498,-0.389181366,0.117554903,-82.26950073,3.725819111,1.182904959
Avocet Mining,OB Standard,Material,Gruv - Guld & Silver,AVM,-0.040123491,0.02690583,-0.84350419,0.062800713,-0.05668604,1.072727203,0.043795619,19.58762932,0.784448206,1.07338798,-0.389830513,0.113333302,7.209372044,2.311738014,0.575695872
Belships,OB Match,Industri,Sjöfart & Rederi,BEL,-0.136690626,0.01713502,34.46295166,0.780437112,0.792093873,-0.906666641,0.009812802,-0.88945359,10.90727043,-0.806518674,-0.073459744,0.045541348,-92,6.03527689,0.887812197
Solon Eiendom,OB Match,Finans & Fastighet,Fastighetsbolag,SOLON,-0.302777767,0.037561581,12.12325954,1.02331996,1.430112958,0.199999924,0.020519011,-0.815217376,0.983031273,0.529676378,-0.301232109,0.05319149,13.26980972,1.464985013,0.595930517
Biotec Pharmacon,OB Match,Hälsovård,Biotech,BIOTEC,0.832535934,0.06481482,-60.79365158,4.386970997,7.828940868,-0.655555573,0.01797323,-1.612902999,33.5825882,2.765521049,-0.198360615,0.040899801,5.005835056,0.576620519,0.481068313
Techstep,OB Standard,Informationsteknik,Affärs- & IT-System,TECH,-0.353383484,0.043737569,-6.529993057,0.371015191,0.923915625,-0.547945213,0.027972031,-19.2982502,0.830932498,3.153506994,-0.105540867,0.076696172,44.19816971,3.648895025,0.75190872
Wilh. Wilhelmsen B,OB Match,Industri,Sjöfart & Rederi,WWIB,-0.281786938,0.123583899,4.883701801,0.654990017,0.296139091,-0.46428566,0.05429275,-3.391746998,0.224418104,0.307139009,0.01404202,0.028348169,97.8702774,6.138624191,8.825515747
Borgestad,OB Match,Finans & Fastighet,Fastighetsbolag,BOR,-0.230769215,0.363790207,-1.760349035,0.09592738,0.192667603,-0.68,0.02539809,-1.038287044,-1.404706001,0.389094591,-0.377281952,0.105863199,11.85328007,0.623212218,0.290647
Borregaard,OB Match,Material,Kemikalier,BRG,0.03555053,0.067857141,21.65468025,1.783527017,2.731396914,-0.149999981,0.01739645,0.119512998,0.607435286,7.610772133,-0.465699959,0.134655504,-175.7798004,6.060974121,0.575061619
BW Offshore Limited,OBX,Energi,Olja & Gas - Service,BWO,-0.544936104,0.01625442,5.997148991,0.4296242,0.339634389,-0.923076935,0.054163852,-0.35211271,0.050265402,0.02772733,-0.691648865,0.111111097,-4.315252781,0.091019318,0.308453202
ContextVision,OB Match,Hälsovård,Medicinsk Utrustning,COV,0.213986053,0.04594017,99.75865173,7.742897034,11.15869999,-0.366666679,0.017260849,-6.291390896,136.6889954,-17.13121033,-0.085601692,0.086173134,40.44676971,1.813954949,0.721437275
Simris Alg,First North,Dagligvaror,Hälsoprodukter,SIMRIS B,-0.830508499,0.008176376,-0.522629917,7.712563992,0.371507496,0.800000076,0.04347826,-13.23528957,0.314679086,0.822236598,-0.674306412,0.368888893,-3.666984081,1.00485599,0.312689602
DOF,OB Match,Energi,Olja & Gas - Service,DOF,-0.848207169,0.01490757,-0.183517203,0.03552961,0.071767703,-0.642857132,0.038660309,-2.066116095,1393.172974,0.562224627,-0.289434261,0.03427366,7.383831024,2.301845074,0.89694953
Eidesvik Offshore,OB Standard,Industri,Sjöfart & Rederi,EIOF,-0.419047623,0.023786199,-1.894899964,0.333748102,0.178242907,0.800000076,0.238806,42.85713959,1.037937045,2.272417068,-0.237171059,0.01811126,10.70438957,3.982280016,1.642186999
Electromagnetic Geoservices,OB Match,Energi,Olja & Gas - Service,EMGS,-0.75187973,0.05450417,0.659933984,0.111052997,0.621391773,-0.058823586,0.022376931,-10.95890045,4640.398926,2.077325106,-0.056338015,0.01343284,46.63140106,3.860049009,1.873204947
Entra,OB Match,Finans & Fastighet,Fastighetsbolag,ENTRA,-0.056923089,0.038684721,7.644821167,9.632857323,0.997856379,-0.600000038,0.01622499,-0.156985894,0.178624704,-0.179052904,-0.221799316,0.03112494,10.01737022,2.532161951,0.992926896
Funcom,OB Match,Sällanköpsvaror,Gaming & Spel,FUNCOM,-0.049943304,0.071351352,-531.4285889,5.52957201,3.178039074,-0.454545441,0.006125898,7.627119064,0.1747123,0.460123986,-0.4255793,0.041892939,6.111032009,1.236230016,0.660629988
Gaming Innovation,OB Match,Sällanköpsvaror,Betting & Casino,GIG,-0.761593323,0.01773717,-0.569165707,0.299407989,1.655161023,-0.9,0.015067689,-4.761905193,0.567680717,-0.233066097,-0.441612778,0.074931879,6.065363884,0.390287608,1.711277008
Golden Ocean,OBX,Industri,Sjöfart & Rederi,GOGL,-0.217409935,0.060018749,16.18050957,0.852531672,0.397594601,-0.130434809,0.054480648,-6.21118021,4.224946022,2.549160004,-0.22026432,0.029055691,17.27070045,1.305140972,2.678983927
Goodtech,OB Match,Industri,Affärskonsulter,GOD,0.127659664,0.01396495,27.79233932,0.269747287,0.527468324,0.034090996,0.075400572,18.34678078,276.4162903,1.249573946,-0.844168243,0.196319008,-0.418270499,0.077351943,0.129443407
Grieg Seafood,OB Match,Dagligvaror,Fiskodling,GSF,0.038387718,0.007619048,19.21641922,1.438701987,2.923501015,0.318181763,0.106521702,-1.567567945,116.0842972,-18.11561966,0.15203083,0.0204353,29.09622002,9.974183083,18.34761047
Havila Shipping,OB Match,Energi,Olja & Gas - Service,HAVI,-0.227748661,0.020771511,-0.218776196,0.093881689,-0.067795306,0.041666746,0.02585278,-33.33332825,3.164707899,0.128304601,-0.56402874,0.059405942,4.891830921,1.413259983,0.458814114
Hexagon Composites,OB Match,Material,Förpackning,HEX,-0.249450588,0.024203689,42.14097977,1.332556963,2.114500046,2.359999847,0.086687307,-3.193916082,11.53995037,16.26276016,-0.523612976,0.092396536,9.81670475,1.296774983,0.568128228
Höegh LNG,OB Match,Energi,Olja & Gas - Transport,HLNG,-0.716985931,0.028937581,-3.214015961,0.283508986,0.240452006,-0.354430428,0.01700344,-9.631728172,0.77367717,0.998344481,-0.605566216,0.237226295,-20.83122063,2.371051073,0.365928292
IDEX Biometrics,OB Match,Informationsteknik,Biometri,IDEX,-0.643962021,0.02807775,-2.749371052,210.6210938,5.014883995,-0.473684196,0.04216867,1.5625,193.1069946,-2.801493883,-0.177987881,0.03790998,17.38883972,2.042112112,3.217871904
InterOil Exploration,OB Match,Energi,Olja & Gas - Exploatering,IOX,-0.68,0.03959276,-2.338326931,0.570049822,-1.935359955,-0.880952377,0.023762381,-3.846153975,0.083113633,0.305914909,-0.645113373,0.050261779,2.02721405,0.155518606,0.407160103
Jinhui Shipping,OB Match,Industri,Sjöfart & Rederi,JIN,-0.45989975,0.009557679,12.08637047,0.764823675,0.214932799,0,0.00182899,-3.293412924,1.205219984,-2.618033886,-0.097475891,0.027372811,13.07884026,0.655401111,1.526476026
Kongsberg Automotive,OB Match,Industri,Industrikomponenter,KOA,-0.837249985,0.007423848,1.868005991,0.04601527,0.191397801,-0.614285698,0.005799041,-4.477612019,0.725117683,1.103906989,-0.237611179,0.024016671,7.010711193,1.766008973,0.982037187
Sydsvenska Hem,Spotlight,Finans & Fastighet,Fastighetsbolag,SYDSV,-0.044247789,0.0195157,9.713017464,5.719454765,0.997752011,0.066666603,0.022357719,-6.956521988,5.794552803,10.35844994,-0.413580246,0.04411027,16.75344086,0.509558022,0.825022221
Hoivatilat,Mid Cap,Finans & Fastighet,Fastighetsbolag,HOIVA,0.787330322,0.054120541,14.14756012,17.16798019,2.15684104,-0.589473724,0.04257246,-0.395939112,1.098258972,6.644340992,-0.330129204,0.03553812,25.75653076,0.898273826,3.592232943
Plejd,Spotlight,Industri,Elektroniska komponenter,PLEJD,-0.182407379,0.01297648,-31.05656052,2.935873985,2.895118952,-0.5,0.02978723,-1.646090984,29.55262947,0.351316392,-0.078157368,0.004491858,20.02022934,2.447859049,2.133790016
Vadsbo SwitchTech,Spotlight,Industri,Elektroniska komponenter,VADS,-0.430769234,0.0153386,-4.488111973,0.769550979,3.050548077,-0.841269836,0.002341007,-0.095038973,0.047508299,0.01190573,-0.326255684,0.023043039,7.135948181,2.10593605,0.686343372
Litium,Spotlight,Informationsteknik,Affärs- & IT-System,LITI,0.083333292,0.01184211,-6.954350927,2.498765405,3.457416914,-0.477272682,0.01098556,-3.898304939,1.248954058,21.87348938,-0.427311668,0.02639683,9.481499672,0.600378692,1.40932405
Nepa,First North,Informationsteknik,Affärs- & IT-System,NEPA,-0.629629631,0.00952381,-6.870963097,0.587034225,3.116775036,-0.755102005,0.038641191,-0.392927289,0.094514847,0.179971099,-0.225874901,0.067808218,5.296763897,1.319105983,0.70847702
Resurs Holding,Large Cap,Finans & Fastighet,Kredit & Finansiering,RESURS,-0.515270958,0.036092939,4.865907192,1.604689002,0.826746523,-0.516128998,0.01964998,-5.952381134,-324.5296936,1.478389025,-0.402280083,0.065395098,8.690504074,3.054574966,0.755603492
Leroy Seafood,OBX,Dagligvaror,Fiskodling,LSG,-0.151125422,0.032085559,16.93828011,1.539962053,1.77087903,-0.200000038,0.02859412,-14.28571033,624.0623169,0.395955294,-0.346053543,0.03690773,10.98630047,3.370232105,0.907197475
Multiconsult,OB Standard,Industri,Affärskonsulter,MULTI,-0.230529537,0.01072633,37.94746017,0.387771189,2.291517019,-0.816176453,0.5701754,-1.313024998,6.707221985,0.434952497,-0.434538765,0.040406551,5.736468792,0.444212288,1.423624039
Navamedic,OB Match,Hälsovård,Läkemedel,NAVA,0.40151516,0.043477321,-12.38368988,1.065179944,2.535409927,0.121951218,0.01234084,9.387755394,1.256507993,0.332651407,-0.416176491,0.166246891,-11.97947979,0.52859652,0.745286524
NEL,OBX,Kraftförsörjning,Förnybarenergi,NEL,1.027824631,0.006549959,-53.68304062,25.41324043,7.840332985,-0.242105255,0.008553919,-16.82242966,0.440089285,0.79784739,-0.218297596,0.0117037,7.570702076,2.695909977,1.166286945
Axactor,OB Match,Finans & Fastighet,Kredit & Finansiering,AXA,-0.674311905,0.00973758,7.821968079,0.447810799,0.338158101,-0.438095207,0.03520025,14.35523033,5.478835106,0.930274129,-0.397567825,0.01397516,6.669774055,1.354859948,0.793904901
Norway Royal Salmon,OB Match,Dagligvaror,Fiskodling,NRS,0.174302311,0.031948881,24.88256073,1.739238977,2.934547901,-0.105691071,0.021933391,58.20106125,3.194051027,2.861057043,-0.290804558,0.034035659,8.081205368,2.234162092,0.721872628
Norwegian Energy,OB Match,Energi,Olja & Gas - Exploatering,NOR,-0.478079338,0.268907604,-5.309885025,42.22618866,-9.334210396,-0.25,0.021227291,-4.310345173,28375.80078,1.721467018,-0.333703537,0.0425,6.95450592,2.780659914,0.794925809
Norwegian Property,OB Match,Finans & Fastighet,Fastighetsbolag,NPRO,0.004587174,0.028968711,5.965026855,5.371181011,0.729299605,-0.91875,0.037488279,-0.323222309,1.177188039,0.1541567,-0.303164539,0.027247961,9.838262558,1.945276976,0.789959908
NRC Group,OB Match,Industri,Byggnation & Infrastruktur,NRC,-0.478632469,0.02118644,-26.9911499,0.270215303,0.819913507,-0.5,0.005132043,-0.462963015,0.350922704,3.047152042,-0.424505882,0.01717033,9.004885674,1.802060008,0.616778791
Odfjell ser. B,OB Match,Industri,Sjöfart & Rederi,ODFB,-0.235714302,0.065252848,-5.310041904,0.222795397,0.352584213,-0.606060638,0.048043928,1.228732944,0.234157607,0.280759305,-0.5184412,0.043352599,6.620109081,0.25345549,0.608513176
Odfjell Drilling,OB Match,Energi,Olja & Gas - Borrning,ODL,-0.774462204,0.0925,4.358905792,0.216144904,0.167482197,-0.625,0.01520591,-0.735294104,2.620441914,-0.405303597,-0.424354248,0.071794872,5.785921097,1.432418942,0.481775701
Olav Thon,OB Match,Finans & Fastighet,Fastighetsbolag,OLT,-0.22012579,0.026077509,7.194452763,4.419370174,0.482295305,-0.833333282,0.02325299,-0.390625,0.26617521,-0.202346802,-0.427603188,0.047362761,6.087014198,2.005573988,0.636906326
Panoro Energy,OB Match,Energi,Olja & Gas - Exploatering,PEN,-0.616510544,0.02806123,4.615927219,0.981457889,0.65014112,-0.689189224,0.059075341,-0.775716722,1.791851044,2.86540103,-0.399159622,0.167832203,4.942624092,2.639849901,0.604588807
Petrolia,OB Standard,Energi,Olja & Gas - Service,PSE,-0.249999981,0.063663082,2.935061932,0.265936494,0.371997207,0.080269575,0.060975609,-20.38857079,7.785508156,2.366250038,-0.827053452,0.468409615,2.90395999,0.326120913,0.301428914
Photocure,OB Match,Hälsovård,Läkemedel,PHO,0.487858772,0.002829855,45.98485184,5.166385174,6.973617077,-0.055555582,0.02692621,-0.627769589,2.164360046,0.3611601,-0.439117203,0.077340569,5.821485043,1.789437056,0.637340128
Polarcus,OB Match,Energi,Olja & Gas - Service,PLCS,-0.743103409,0.01916775,-1.756039977,0.061051451,0.256996393,-0.56,0.01141046,-1.877133012,0.815651715,0.386183292,-0.310817547,0.01663653,19.11643028,0.807942808,0.789128423
Prosafe,OB Match,Energi,Olja & Gas - Service,PRS,-0.901190491,0.056239009,-0.03897693,0.069151938,6.494520187,-0.333333321,0.01634637,-1.709401965,18.17296982,2.561880112,-0.528770103,0.049768519,4.991838932,1.38290596,0.417737812
Q-Free,OB Match,Informationsteknik,Kommunikation,QFR,-0.555,0.020469079,-13.65030956,0.333738089,0.836465716,-0.314984684,0.038810899,95.31915283,2.470799923,4.744089127,-0.113774776,0.008369452,18.65867043,0.853844881,1.766746998
Questerre Energy,OB Match,Energi,Olja & Gas - Exploatering,QEC,-0.712230225,0.038992691,4.400440216,1.419201016,0.191032901,-0.06818181,0.06190125,-1.752136946,0.471892089,1.820150971,-0.199507351,0.01538462,13.74672031,1.932119012,0.682212412
SAS Nok,OB Match,Industri,Flygtransport,SAS NOK,-0.480285683,0.045539041,16.48241997,0.080452614,0.851331294,-0.151515188,0.01712329,-3.723403931,0.884802282,0.521196187,-0.191893883,0.025151651,13.44486046,5.197977066,1.360288978
Incus Investor,OB Standard,Finans & Fastighet,Investmentbolag,INC,-0.257281551,0.028515241,9.139784813,0.225950301,3.575908899,-0.84615387,0.02015424,-0.719424486,0.788578928,-0.597627103,-0.427264404,0.057507992,6.25062418,1.889971018,0.803810775
Scatec Solar,OB Match,Kraftförsörjning,Solkraft,SSO,0.652648773,0.016329679,-485.4025879,10.61561012,6.147329807,-0.105263119,0.044678049,-25.7575798,1.510694027,1.311195016,-0.565290451,0.04297379,5.221234798,1.530712008,0.427157313
Selvaag Bolig,OB Match,Finans & Fastighet,Fastighetsbolag,SBO,-0.05462182,0.07841536,6.446713924,1.252486944,1.25048995,-0.257142906,0.0807376,14.77272987,0.306676,0.884684622,-0.195134106,0.081431217,20.08674049,4.609166145,1.061151028
SeaBird Exploration,OB Match,Energi,Olja & Gas - Service,SBX,-0.838187714,0.01965438,-0.385356486,0.203563601,0.1973802,0,0.242424202,-0.419287205,6.587760925,-2.318073034,0.290264244,0.018513319,9.36605072,0.1712109,1.063228011
Magnora,OB Match,Energi,Olja & Gas - Service,MGN,0.063087287,0.036577051,19.56521988,10.01556015,3.897543907,0.025316477,0.01170732,-6.988782883,4.387084961,3.81160903,0.049885154,0.060018749,29.63134956,0.83041811,1.864197969
Siem Offshore,OB Standard,Energi,Olja & Gas - Service,SIOFF,-0.473333321,0.006836605,-0.95966959,0.289419889,0.2395069,0.299999962,0.005483208,-7.878787994,3.230489016,1.012333989,-0.214208965,0.01549916,14.50389957,1.065762997,1.755926967
Solstad Offshore,OB Match,Energi,Olja & Gas - Transport,SOFF,-0.663115845,0.051762938,-0.051245179,0.028113499,-0.04115019,-0.028571427,0.025259831,3.660243034,1.913336992,0.3471466,-0.364705849,0.008888889,129.4342957,0.577753127,1.054149032
SpareBank,OB Match,Finans & Fastighet,Banker,SRBANK,-0.422709923,0.020686409,5.017166138,2.369514942,0.623054504,-0.725274734,0.04261682,-0.369494498,0.443048209,0.081622154,-0.002935231,0.023183069,11.55006981,3.239928961,3.00237608
Storm Real Estate,OB Standard,Finans & Fastighet,Fastighetsbolag,STORM,-0.5925,0.01162375,-5.096936226,0.551163018,0.339060396,-0.489361687,0.058328128,-1.795063972,30.25457001,0.93387419,-0.419470177,0.02635181,23.05265045,1.935791969,2.951287985
Team Tankers,OB Standard,Industri,Sjöfart & Rederi,TEAM,-0.246153831,0.009439528,-1.488139987,0.335718989,0.292657703,1.099999924,0.058697972,150,3.975716114,40.0965004,-0.35225914,0.032124829,66.19077301,4.195199013,1.756860971
Nekkar,OB Match,Industri,Sjöfart & Rederi,NKR,-0.681967163,0.030685921,4.182837009,0.768333614,0.877126396,-0.304878063,0.032533009,-12.95454979,1.308794975,0.458388805,-0.539897041,0.03636364,5.321524143,0.310994297,1.134361982
Voss Veksel Landmandsbank,OB Match,Finans & Fastighet,Banker,VVL,-0.084967318,0.021707671,5.689599991,2.763520956,0.469476908,-0.076923075,0.01529052,-7.058824062,2.951163054,0.487436801,-0.324137993,0.039682541,8.473978996,3.503627062,0.814516604
Carasent,OB Match,Informationsteknik,Affärs- & IT-System,CARA,2.048245544,0.02454628,175.9494019,11.78477001,6.235741138,-0.647058868,0.0173762,-1.621621966,23.39790916,59.25419998,0.217921028,0.009557679,25.48142052,2.857826948,1.164188981
